customer weight coord_x coord_y identif
544 1.0 4047637.119390332 2246058.679299457 79
545 60.0 4042173.4018343 2238975.562596528 1410
546 817.0 4033419.1756023206 2235171.1623928696 1411
547 854.0 4013587.477662084 2259165.7765958947 135
548 1.0 4018137.696622087 2253746.325359806 104
549 12123.5 4023127.4592083697 2253291.8323673583 105
550 5187.5 4017698.278836627 2248781.9868376246 73
551 936.5 4008158.3073440553 2254655.985847248 102
552 7343.0 4013147.979018559 2254201.04317681 103
553 2750.0 4014027.118896126 2264130.852711013 168
554 132.0 4012708.6233903584 2249236.6560643744 72
555 5.0 4007719.0137066394 2249691.549555906 71
556 5727.5 4019456.793656952 2268641.406151382 209
557 218.5 4028117.2658306826 2252837.56416849 106
558 1.0 4028556.945102805 2257802.1545010963 138
559 1.0 4024006.835344513 2263221.450552499 170
560 3844.0 4018325.395340725 2258768.9833203284 136
561 12.0 4023567.0781006087 2258256.469805607 137
562 1178.5 4019016.95445972 2263676.038628325 169
563 10732.0 4024902.1088442258 2251336.419913344 1409
564 1463.5 3948572.5666449657 2320197.922527027 570
565 1.0 3958551.711662923 2319281.098558808 572
566 30359.5 3953121.5264915833 2314770.4510143213 527
567 24475.5 3958029.8249171497 2314667.0976298214 528
568 21.0 3959433.4366407297 2329219.773417853 661
569 8249.5 3958992.4925370673 2324250.2882199497 616
570 1692.0 3953562.109203622 2319739.394380402 571
571 270.0 3944023.7690840615 2325626.032360256 613
572 1.0 3949013.28291386 2325167.2180314776 614
573 3.0 3949454.1667180927 2330136.8085036045 659
574 10756.5 3963541.3731071674 2318823.035055831 573
575 655.0 3963982.1865037214 2323792.172725696 617
576 6.0 3954002.8577025854 2324708.636652933 615
577 5987.5 3954443.7715837727 2329678.1741766627 660
578 228.0 3959840.6047886577 2317223.6095776963 1499
579 124.0 3946979.0055067264 2321520.0636159945 1500
580 125.5 3960639.211510944 2323976.3739753403 1498
581 1.0 3948132.018313828 2315228.9256460257 526
582 11745.5 3937712.8775381534 2311177.7659914577 478
583 295.0 3942702.227204961 2310718.88296892 479
584 1558.5 3943142.5708094337 2315687.6319881096 525
585 471.5 3939148.1346101393 2314254.431886798 1511
586 35.0 3951443.717952215 2312958.389670495 1501
587 81.0 3944464.622954735 2330595.676403786 658
588 1.0 3939475.141204348 2331054.7778801 657
589 2.0 3938153.1848954153 2316146.570042229 524
590 577.0 3938593.664890375 2321115.675810204 568
591 319.5 3939034.317125968 2326085.0796417533 612
592 1.0 3943583.0849022497 2320656.6830029367 569
593 1.0 3935893.306253872 2319906.576614011 1520
594 1.0 3963100.721197111 2313854.1968645705 523
595 226.5 3968090.4058888415 2313396.417332364 529
596 13497.0 3921282.4744713935 2352776.064382118 836
597 1.0 3920841.050245157 2347805.006532589 792
598 1.0 3926271.794464807 2352315.8045673277 837
599 6726.5 3924418.145675453 2351547.3024762752 1346
600 1.0 3925854.4917329336 2350486.5983632654 1347
601 38.0 3918516.3317437647 2351031.0029906807 1345
602 1.0 3920399.8049187018 2342834.2273269324 745
603 715.0 3925830.3496348616 2347344.802320716 793
604 1099.5 3915410.5951200593 2343294.610477725 744
605 22.0 3915851.8178099054 2348265.446191045 791
606 473.0 3922201.6477373326 2345320.6429109946 1352
607 125961.5 3928664.756112368 2346912.486679463 1349
608 43.0 3929937.30804993 2336943.7802549894 700
609 224.0 3930378.4240796864 2341914.165477468 747
610 17.0 3931261.180644663 2351855.780839244 838
611 1.0 3936692.290560324 2356367.1619391143 884
612 1700.0 3928828.808809976 2351007.954589314 1348
613 1.0 3937736.779269877 2353899.924951082 1334
614 1.0 3935809.145668112 2346425.1002618205 795
615 20.0 3940798.640505946 2345965.6024218444 796
616 3240.0 3936250.632110455 2351395.9932020786 839
617 18.0 3941240.147961285 2350936.4416578542 840
618 405.0 3946229.727295866 2350477.126206376 841
619 4517.5 3930819.7150767343 2346884.833562257 794
620 11775.0 3932432.9176742095 2346631.481217724 1350
621 4345.5 3940755.0921079433 2343677.195051325 1353
622 7.0 3931605.325014128 2344055.8816966712 1351
623 426.5 3929496.367383095 2331973.68156185 655
624 1.0 3934485.7223771815 2331514.1129332744 656
625 26333.0 3927268.288220098 2331926.583257851 1356
626 207.0 3928082.1224835706 2335099.6630092263 1355
627 355.5 3925389.081540055 2342374.078991112 746
628 889.0 3909136.380822324 2360053.0262155933 1343
629 24693.0 3911745.602899253 2358668.7376294704 879
630 768.5 3912187.351607816 2363640.4537656014 918
631 18.0 3911304.0366440495 2353697.2922439044 834
632 2959.0 3906756.4688187153 2359129.762894796 878
633 559.0 3916293.221564556 2353236.5602771826 835
634 46.0 3913111.054527117 2356105.116631964 1342
635 52.0 3908574.4109642142 2356723.1503261933 1344
636 1.0 3901325.8743592016 2354619.4643467497 832
637 112.0 3906314.9206092586 2354158.2602714365 833
638 177.5 3910421.4530481854 2343755.2284340644 743
639 1.0 3910862.6532310178 2348726.1212870697 790
640 460.0 3900884.531248128 2349648.177744694 787
641 79.0 3905432.379606775 2344216.081184335 788
642 1.0 3905873.557410033 2349187.0318094264 789
643 1.0 3908499.6629372775 2331735.51139343 1361
644 1.0 3911234.857914229 2331814.447555225 1360
645 1.0 3914528.6944921496 2333353.7888526446 652
646 3642.5 3913647.522787741 2323414.1247372804 563
647 323.0 3914456.0665609194 2329059.273572637 1364
648 737.5 3914139.3796374346 2330530.8737571365 1363
649 1.0 3921195.6999637354 2330232.6427852167 1357
650 5.5 3911729.5900721806 2328388.177056877 1362
651 1.0 3904109.9624184174 2329304.9330400014 605
652 1.0 3909098.9557494447 2328844.2552028014 606
653 354.0 3904934.835239854 2333205.40479282 649
654 1.0 3933163.8614883977 2316605.7398078637 522
655 1.0 3942262.0544873937 2305750.4395954097 437
656 4.0 3947251.4270705697 2305291.842361884 438
657 1746.0 3947691.6383220814 2310260.2310411343 480
658 4.0 3932283.4941738383 2306668.3254996603 435
659 1617.5 3937272.743214867 2306209.2673084415 436
660 12.0 3945051.762537836 2305030.8478283715 1510
661 229.5 3950546.7128661727 2308468.504499281 1502
662 1.0 3918196.275469799 2317984.639336288 519
663 20.0 3923185.4058599262 2317524.7744608345 520
664 1.0 3922745.206425069 2312555.8016075785 475
665 611.5 3927734.366230048 2312096.225314955 476
666 10331.0 3932723.5902404 2311636.880107829 477
667 2.0 3928174.6015046174 2317065.141282349 521
668 20.0 3929182.2315703807 2316493.290735722 1518
669 5710.5 3925584.252118103 2315665.756402619 1521
670 17.0 3933604.3075238434 2321574.900948732 567
671 861.5 3934044.9279519594 2326544.3598762853 611
672 192.5 3934781.777854267 2318211.6554535488 1519
673 73.5 3928615.013716772 2322034.35841624 566
674 57.0 3930851.15252702 2321842.523664755 1366
675 237.0 3969854.1071889647 2333273.3474428505 708
676 63.0 3975726.8273325823 2342755.710177213 803
677 1.0 3970295.4287955873 2338243.3111095726 755
678 2.0 3970736.9080882017 2343213.559910577 802
679 418.0 3974402.783842667 2327845.9724666798 664
680 362.0 3960315.812904732 2339159.615789408 753
681 1.0 3965305.5915157697 2338701.3460489847 754
682 49.0 3960757.2442471655 2344129.9656381025 800
683 36968.0 3965747.04675777 2343671.6450598887 801
684 545.0 3964423.160977509 2328761.606219916 662
685 454.5 3964864.2961184727 2333731.331881153 707
686 1.0 3966746.053987556 2335047.837395073 1517
687 1.0 3973156.705219284 2343186.5672639385 1329
688 63.0 3974804.823241036 2340334.340153099 1331
689 1.0 3978951.6140547656 2322419.223774194 620
690 14645.0 3976401.9579768167 2320873.426842717 1493
691 137.5 3981092.513968863 2318985.6378906686 1492
692 688.5 3983085.6238221433 2319697.6897989605 1491
693 46.0 3978510.70218639 2317450.2383618727 576
694 1.0 3973961.748177184 2322876.6405150946 619
695 1.0 3968531.0926202433 2318365.2038628845 574
696 1.0 3973520.869285631 2317907.6049692137 575
697 1.0 3968971.938688562 2323334.2901611375 618
698 1912.0 3969412.943682248 2328303.672573395 663
699 1537.5 3970215.595237967 2314151.0648687417 1495
700 3128.0 3966369.4852887103 2323682.3377059493 1497
701 251.0 3968233.9415123616 2320694.652661016 1496
702 4572.0 3975289.870069072 2315839.505606033 1494
703 113.5 3952240.860043159 2304833.475607044 439
704 10936.0 3952681.1099703866 2309801.810206861 481
705 14832.5 3951800.7771122456 2299865.450860784 404
706 23364.0 3948319.113231205 2302477.78271144 1509
707 47.0 3957670.641230347 2309343.6204626868 482
708 39227.5 3961779.7384668095 2298949.515658112 406
709 141.0 3962219.903469634 2303917.4335192526 441
710 543.5 3967649.8789051175 2308427.9342201822 484
711 43163.0 3972639.583478847 2307970.4377042307 485
712 716.5 3957230.352483525 2304375.339327884 440
713 2394.0 3972199.1773889097 2303002.313282208 443
714 23761.0 3977188.8984759618 2302545.0988327046 444
715 3424.5 3967209.5120790447 2303459.758173849 442
716 1.0 3966769.305819809 2298491.8928377414 407
717 121.0 3971758.9297234896 2298034.4998600124 408
718 6644.0 3962660.231182036 2308885.6618030374 483
719 10262.5 3959785.812204594 2308348.995034277 1505
720 3.0 3966171.299081804 2310943.6943846904 1506
721 3458.5 3955342.927658145 2302892.832302072 1503
722 75.0 3963786.1815722734 2297546.459253636 1507
723 151.0 3961359.292770677 2305454.770090744 1504
724 39.0 3909980.4364828025 2338784.6173569155 696
725 385.5 3905785.6069250247 2338296.954853148 650
726 9687.0 3909539.603921328 2333814.291724536 651
727 29.0 3914969.553884555 2338324.0568087734 697
728 1.0 3919958.738883859 2337863.730436233 698
729 257.0 3916164.457613981 2335177.7617289047 1358
730 2890.5 3919517.8525316752 2332893.519528455 653
731 3909.5 3924507.0771315633 2332433.4837621897 654
732 3658.0 3924947.990574509 2337403.6382490955 699
733 1.0 3929055.602474023 2327003.873061985 610
734 242.0 3918636.620435556 2322953.970318227 564
735 4728.5 3919077.146252414 2327923.598268521 608
736 1720.5 3914088.017330815 2328383.81027472 607
737 80.5 3923625.784382893 2322494.04820828 565
738 14.0 3924066.341603767 2327463.6191948084 609
739 1833.5 3929282.161793906 2325041.147264183 1365
740 14340.0 3939916.1367268814 2336024.766865383 702
741 537.0 3934926.690403166 2336484.1564593427 701
742 1.0 3935367.8316327822 2341454.486791038 748
743 1.0 3940357.3032941497 2340995.042934648 749
744 2696.0 3932885.161623556 2335982.9078284213 1354
745 381.5 3959874.5435661385 2334189.550494656 706
746 3673.0 3949895.217654459 2335106.6902845576 704
747 10242.5 3954884.850441694 2334648.003293221 705
748 652.0 3955326.0938700703 2339618.1203411613 752
749 794.5 3945788.198686801 2345506.340042556 797
750 148.0 3950777.8193068425 2345047.3131219726 798
751 64.0 3955767.5014618426 2344588.5216559432 799
752 1384.0 3944905.646113351 2335565.6114741736 703
753 407.5 3945346.8381582033 2340535.833908945 750
754 10991.0 3950336.435318968 2340076.859712361 751
755 23389.5 3958527.1987795634 2342970.652486629 1332
756 1.0 3920975.423477088 2356241.041616573 1341
757 5153.5 3946671.423581335 2355448.188728718 842
758 44097.5 3931702.820386276 2356827.0036352454 883
759 1.0 3941119.4386946615 2355205.244469929 885
760 579.0 3950615.9683145457 2352051.288663212 1333
761 1.0 3932144.633903592 2361798.498274026 922
762 1.0 3921724.077204796 2357747.397201363 881
763 1.0 3921428.5695961183 2365084.772688006 1339
764 805.0 3916734.805993688 2358207.9490615064 880
765 1.0 3926713.4156349823 2357287.082057271 882
766 232.5 3931574.1897028806 2364679.2381149963 1335
767 118.5 3919710.984987733 2360734.1108789667 1340
768 1.0 3922165.8580519673 2362719.001313125 920
769 249.5 3929268.316207333 2360449.0770213185 1337
770 85044.5 3929484.606884852 2362882.595215127 1336
771 1.0 3917176.570706195 2363179.608866332 919
772 1.0 3927155.2127497015 2362258.6311138174 921
773 213.5 3925391.3408013145 2366244.256788124 1338
774 96.0 4021370.375730955 2233436.787842627 17
775 1.0 4021809.436931068 2238400.0159833734 34
776 1.0 4026799.049724087 2237945.890951358 35
777 1.0 4017259.002375378 2243817.9985337 52
778 1.0 4022248.638195449 2243363.6018515425 53
779 152.0 4022687.9790971335 2248327.5418472374 74
780 57.0 4028744.160573948 2235728.7159725786 1412
781 1.0 3997300.9150582287 2245637.822032778 48
782 2723.0 4002290.366593248 2245182.5305907424 49
783 521.0 4007279.865624156 2244727.462876408 50
784 1.0 4012269.4112014985 2244272.618866004 51
785 38.0 4011391.418833912 2234345.6086251503 15
786 142825.5 4016380.875126683 2233891.0869920966 16
787 106.0 4011830.342875205 2239308.9351859274 32
788 109.5 4016819.867663831 2238854.3640517043 33
789 6149.0 4060258.434379494 2274941.692966253 298
790 1.0 4065248.809702928 2274488.7855587862 299
791 217.0 4053947.019578662 2260498.6663064323 176
792 214.5 4054387.2542368914 2265463.716718088 216
793 972.5 4054827.613653626 2270429.1051020427 257
794 153.5 4059817.8976771366 2269976.0125150937 258
795 8.0 4053506.9101234353 2255533.957479452 143
796 3931.0 4048956.8865782106 2260951.8990852674 175
797 6.0 4044406.9140148177 2266370.4957016534 214
798 1.0 4049397.064205532 2265916.993022412 215
799 330.0 4049837.368712137 2270882.424611546 256
800 402.5 4052154.874032974 2268410.041660288 1414
801 11955.5 4059377.4831654704 2265010.6667436087 217
802 5.0 4064367.7500473545 2264557.8430517884 218
803 237.0 4064808.219840802 2269523.14680302 259
804 7.0 4069187.6428581183 2269296.482477285 260
805 135.0 3965449.654523154 2283590.197487572 279
806 1.0 3960460.223773052 2284047.6610125136 278
807 4055.0 3955031.3896054486 2279538.658508648 237
808 6.0 3955910.4769740566 2289472.3713119705 317
809 1.0 3940503.08042993 2285879.795449524 274
810 5341.0 3945492.2774562975 2285421.419782733 275
811 1.0 3956622.7107829135 2275686.397403988 1387
812 369.0 3956320.378886286 2251940.660214471 1399
813 2824.0 3929646.618549313 2276863.6088424777 191
814 75.5 3930085.655297372 2281830.256403435 232
815 1107.0 3920107.792418707 2282748.487558546 230
816 808.0 3925096.6921524894 2282289.2582724006 231
817 12302.5 3934635.593081209 2276404.891968572 192
818 800.0 3961937.7506178766 2243866.920161463 21
819 1173.0 3966926.77831192 2243410.117202512 22
820 145.0 3965562.483130864 2245466.499487618 1396
821 1071.5 3931843.5736819226 2301700.0796312382 400
822 1.0 3916436.7118642577 2298110.358156941 351
823 15483.0 3916876.3295543273 2303078.4647408226 397
824 61.0 3921865.346376564 2302618.773188486 398
825 1.0 3924037.271371497 2301469.974356795 1381
826 254.5 3932273.732207298 2303560.932945449 1380
827 978.0 3932449.834173685 2298409.6897144094 1379
828 218.0 3949163.808881437 2270064.0130839935 156
829 1.0 3954152.9696922833 2269606.258970296 157
830 1.0 3954592.0960168857 2274572.2927676924 196
831 41116.5 3948724.9061242463 2265098.2591344486 121
832 876.5 3956047.02271296 2267295.0297901505 1394
833 96.5 3917387.771202882 2288732.1351688774 1382
834 1.0 3936832.782321047 2301241.077640588 401
835 46.5 3935953.382399851 2291305.639924356 313
836 111.5 3936392.995251402 2296273.2006321787 355
837 1.0 3941382.2233032985 2295814.4843699774 356
838 231.0 3946371.512387711 2295355.997362878 357
839 49.0 3941822.0530545097 2300782.3055145014 402
840 52.5 3946811.384959356 2300323.763254706 403
841 25.0 3940942.5656299647 2290846.979802484 314
842 1.0 3945931.809754124 2290388.5483265477 315
843 126.5 3948852.221778579 2298354.0476646847 1508
844 482.0 3956790.2285894426 2299407.368330168 405
845 6442.5 3973670.9951905473 2262812.0234234454 126
846 4.0 3926854.428059699 2302159.311482553 399
847 10184.0 3922305.186467737 2307587.1333005056 433
848 90.5 3927294.308284768 2307127.614165563 434
849 1.0 3965889.376634648 2288557.10885806 319
850 34.0 3970878.911308121 2288099.8205749127 320
851 258.0 3966329.2605358055 2293524.3418531017 361
852 293.5 3971318.840893264 2293067.001078388 362
853 10.0 3961339.7365796817 2293981.911861375 360
854 7215.0 3960899.898213583 2289014.625767682 318
855 65.0 3956350.269951936 2294439.7111118124 359
856 262.5 3951360.8615792007 2294897.7396108774 358
857 1309.5 3976308.476724601 2292609.8895264696 363
858 117.5 3976748.6092524906 2297577.336713752 409
859 1.0 3903387.4830280175 2264261.7517794403 84
860 75.0 3898837.2199799726 2269687.652146137 114
861 581.5 3899275.571087469 2274653.9962588614 148
862 2588.5 3968242.700798403 2258303.6247037994 94
863 1.0 3968681.6663495423 2263268.8193253325 125
864 23.0 3964131.4629830713 2268691.4294258924 159
865 774.5 3963692.3920827056 2263725.840840251 124
866 44510.5 3959142.1880385065 2269148.7310857186 158
867 1.0 3963253.4849943006 2258760.592006619 93
868 1.0 3964968.5974347545 2264722.374908431 1390
869 46618.5 3958711.425905567 2264976.932083314 1392
870 386.0 3961371.671400725 2263926.201510597 1391
871 78.5 3958188.435080076 2266303.989507516 1393
872 145.0 3920986.2073433134 2292682.992129421 310
873 2990.0 3915997.276957016 2293142.5667881006 309
874 341.5 3925975.2023299546 2292223.646093599 311
875 268.0 3921425.6865394018 2297650.7249172567 352
876 1.0 3926414.7259449777 2297191.3209111965 353
877 597.0 3959581.3682829393 2274114.710043935 197
878 227.0 3964570.6972925137 2273657.354144409 198
879 5779.0 3969120.793588541 2268234.3539843448 160
880 135.0 3974110.178917072 2267777.5047524525 161
881 4163.0 3969560.08211024 2273200.2250622017 199
882 2058.0 3960020.713661848 2279081.0212282054 238
883 15155.0 3969999.531508692 2278166.428937099 240
884 261.0 3964945.4740709024 2278413.534736304 239
885 6503.5 3961686.5866098064 2275387.6312870714 1388
886 545.5 3966289.542565704 2269501.906516956 1389
887 1.0 3953275.220430639 2259675.2016963866 91
888 122.5 3958264.32455786 2259217.7843356007 92
889 3017.0 3958703.173329944 2264183.087976382 123
890 685.5 3953714.011030758 2264640.560739805 122
891 4283.0 3931874.293783056 2268951.506759574 1386
892 78.0 3935768.25814816 2268593.620814045 1385
893 65.0 3923780.275322728 2267390.135565395 116
894 9227.5 3928769.0791931218 2266931.3090298288 117
895 1520.5 3928330.577359632 2261965.6640266166 87
896 105.0 3933319.3858312233 2261507.1214963123 88
897 428.0 3933757.9451458193 2266472.708113336 118
898 112.0 3923341.8308383618 2262424.4315780755 86
899 150.5 3935161.501741095 2262854.654383199 1384
900 19.0 3927225.1190336784 2261133.8801378 1383
901 99.5 3909252.705983062 2273734.190062325 149
902 89.5 3909691.353220399 2278700.7444560407 189
903 281.0 3914241.372824472 2273274.626214291 151
904 434.5 3919230.1046835887 2272815.288553569 152
905 1.0 3925535.8576031975 2287256.2906687246 271
906 18.0 3930524.8695743377 2286797.230896544 272
907 266.5 3935513.944159533 2286338.3991551152 273
908 177.5 3931403.8291570726 2296732.146147352 354
909 4683.0 3930964.260990927 2291764.5286896247 312
910 573.0 3920546.909174584 2287715.578464421 270
911 791.5 3935074.680922796 2281371.481959286 233
912 62.5 3940063.768097826 2280912.9349454506 234
913 118.5 3929032.942188459 2293258.1335820965 1378
914 2866.5 3932723.676519861 2284207.0553792017 1377
915 415.0 3936612.7797186375 2284545.0213119444 1376
916 212.5 3944174.706542602 2270521.993429041 155
917 1.0 3938746.872243661 2266014.3328225827 119
918 1.0 3943735.859549112 2265556.1831621486 120
919 195.5 3934196.681025552 2271438.6328114746 153
920 1.0 3939185.663612023 2270980.200005548 154
921 267.5 3972793.1068366817 2252882.0853551365 64
922 2217.5 3967803.897339496 2253338.7737351805 63
923 5.0 3967365.2563764015 2248374.27003173 23
924 344.0 3958708.205672648 2245829.4543692563 1397
925 10837.0 3960188.0069151423 2249401.3698136634 1398
926 223.0 3957387.12642162 2249288.209922376 41
927 25891.0 3957825.6421220745 2254252.8237798414 61
928 1.0 3962814.7421199526 2253795.686540967 62
929 19.0 3914680.072768288 2278241.120355298 190
930 4547.5 3910130.1869048206 2283667.6283411123 228
931 1314.5 3915118.957026211 2283207.9442520933 229
932 2080.5 3910569.2066569673 2288634.8380866228 268
933 1.0 3915558.0252165967 2288175.0942742294 269
934 173.0 3918353.1472062655 2262883.4241414806 85
935 14047.5 3918791.534471424 2267849.187711212 115
936 1.0 3939624.629027503 2275946.401921445 193
937 1.0 3944613.7254548 2275488.138704867 194
938 45.0 3949602.881429317 2275030.102320457 195
939 210.5 3945052.915891146 2280454.6153652677 235
940 1178.5 3950042.123371051 2279996.5232199794 236
941 2341.0 3950481.534309014 2284963.2721555457 276
942 1.0 3955470.850058069 2284505.3525666334 277
943 1.0 3950921.113844797 2289930.3454969623 316
944 9.0 3943477.2944386257 2246353.6342641893 18
945 6604.0 3946971.000911628 2245238.6685710447 19
946 1.0 3951959.860970224 2244781.195842386 20
947 50.0 3947409.220553404 2250203.0451981123 39
948 78.0 3952398.14500401 2249745.515635492 40
949 367.5 3947847.6115653594 2255167.771575627 59
950 1.0 3952836.598289471 2254710.1854570205 60
951 10696.0 3943297.1848681 2260590.711525361 89
952 1797.5 3948286.1735537993 2260132.844092503 90
953 2.0 4078402.2819404313 2408698.9770311136 1194
954 704.0 4082561.952685976 2409382.6226450177 1197
955 3358.0 4077632.2224668977 2413647.9103551186 1215
956 9142.5 4079143.2173716687 2417644.987741612 1223
957 4019.0 4072401.340469084 2414418.3922623866 1213
958 2040.5 4062733.2699974976 2410498.1883159247 1191
959 36.0 4062593.8714080974 2414621.004949142 1211
960 142.0 4066413.372999112 2405355.701564603 1180
961 1627.5 4067206.499607889 2409582.432133914 1192
962 1.0 4071102.849678665 2409701.2589296075 1193
963 305.5 4077177.348052191 2404744.252674927 1182
964 285.5 4071753.792508855 2404154.940674392 1181
965 220.5 4061328.352873615 2400090.2514753737 1159
966 104.0 4066319.27367477 2399635.923006516 1160
967 1.0 4048898.121148339 2402716.38954154 1268
968 4399.5 4050903.198846861 2396026.6343150795 1135
969 30.5 4046355.8637418696 2401454.695709284 1156
970 2581.5 4051361.661154764 2406117.027129758 1177
971 189.0 4055450.7007892574 2390599.13034728 1118
972 3250.5 4059151.279286002 2392426.895755763 1119
973 1601.5 4055894.0302671394 2395571.855549707 1136
974 325.0 4060884.907334011 2395117.319294808 1137
975 394.0 4057280.9335568 2406555.043659031 1178
976 5552.5 4051346.6470217113 2400999.637771094 1157
977 95.0 4056337.4770273576 2400544.823044634 1158
978 16.0 4063111.519337645 2404856.9022874543 1179
979 1890.5 4052918.09893567 2401398.417737812 1286
980 139.0 4113065.1961007183 2296767.3614313654 1434
981 2532.0 4119129.024954661 2314674.1288788286 694
982 1691.0 4119635.328472812 2319868.351812111 741
983 1.0 4125278.382519251 2324606.2203409933 785
984 1.0 4115641.975786877 2325200.7238127496 782
985 27.0 4119801.639457556 2324465.5255330764 783
986 1.0 4118245.1180834994 2304738.1611408023 604
987 55.0 4115471.338173083 2320011.873799747 740
988 816.5 4113695.9527239054 2310156.9017419154 647
989 1.0 4117453.264896523 2311101.482128458 648
990 1845.5 4114975.2509197914 2313089.4423292214 693
991 81.0 4116598.890927064 2306326.393733642 1452
992 372.5 4110851.580832772 2296543.4397333697 1433
993 305.5 4130406.45703372 2329033.041651125 831
994 1.0 4132362.3684315006 2333514.493606308 875
995 6500.0 4134510.125146826 2331630.724807369 876
996 3097.5 4125203.9314813847 2330775.118262235 830
997 1.0 4120979.8052907554 2335201.700945236 873
998 524.0 4125889.2249720967 2334098.8257812965 874
999 1.0 4121624.719315612 2338548.1429376714 912
1000 295.0 4125995.723024223 2338966.282708474 913
1001 284.0 4130859.168020224 2337983.6046474525 914
1002 906.5 4115350.650853055 2300673.1558244787 1454
1003 1654.0 4115820.50383613 2298532.1686539585 1455
1004 580.0 4115618.6467322833 2303865.7322519408 1453
1005 1.0 4117803.3070139866 2299770.639530033 559
1006 3558.0 4084871.480471486 2284353.9963750774 1417
1007 254.5 4076552.452228714 2288482.302166999 424
1008 777.0 4072056.3114812686 2294192.6461851755 462
1009 50.0 4076993.607726434 2293449.1657591453 463
1010 2636.5 4072444.191799977 2298868.9971101144 506
1011 1.0 4082175.663639776 2298385.8515179614 508
1012 1146.5 4081543.0853482233 2288029.9590997286 425
1013 1.0 4081990.961083912 2293299.091110088 464
1014 3587.0 4081101.996492141 2283063.4556036377 389
1015 1932.0 4075762.453667744 2295442.6938177813 1487
1016 1638.5 4078833.309012464 2287825.910091671 1424
1017 3779.5 4079201.5625865217 2290293.560592186 1425
1018 2314.5 4087857.819462235 2302479.1571540767 553
1019 90903.0 4077029.8978788727 2298688.9059136324 507
1020 1250.0 4083288.9790581367 2308091.6186872446 597
1021 1837.0 4082867.021302524 2302931.3841291 552
1022 37.0 4087906.064992672 2307921.8058597497 598
1023 445.0 4068036.066014687 2304564.769296884 549
1024 1.0 4072851.2019426255 2303692.0070736622 550
1025 1.0 4077876.2588908025 2303383.8419538066 551
1026 195.5 4078479.6411820576 2308673.694162983 596
1027 2065.5 4089051.713320781 2306231.942521842 1445
1028 2508.0 4082439.227439811 2278788.651101188 1418
1029 27.0 4086974.9997761264 2292544.6320950342 465
1030 4878.5 4086533.753620933 2287577.845075916 426
1031 175.0 4086764.7960133385 2291282.7214041366 1428
1032 14256.5 4086092.6172083314 2282611.3799015507 390
1033 1.0 3983454.0018309257 2235224.543061948 1401
1034 16.0 4000974.0043819207 2230292.252254186 5
1035 4316.5 4001412.6430000393 2235255.3194480655 13
1036 306.5 3988371.890758814 2227627.215533795 1403
1037 26.0 3980579.1046163486 2227151.2207304225 0
1038 4434.0 3981017.3059386886 2232114.135067735 2
1039 125.0 3991872.7075476926 2241129.450899997 28
1040 3747.0 3996423.325366415 2235710.5086856917 12
1041 2854.5 3995984.7568646846 2230747.3899443806 4
1042 589.5 3996396.802077764 2232983.7272048867 1404
1043 1781.5 4005524.737250902 2224874.684324232 1
1044 1.0 4005963.29891196 2229837.3365406864 6
1045 2959.5 4006402.007807044 2234800.3527688347 14
1046 1747.0 4006840.863517569 2239763.729413523 31
1047 4269.5 3983934.412011604 2230117.274828175 1402
1048 6280.0 3990995.557315357 2231202.7496315767 3
1049 1.0 3986444.8354311897 2236621.5549170645 10
1050 429.0 3991434.0558592486 2236165.9205024783 11
1051 5824.0 4103603.1501900377 2311131.72448928 645
1052 843.5 4103272.1100288806 2306091.4841726534 601
1053 2355.0 4102830.4191271975 2301123.8606971814 556
1054 213.0 4105450.563121131 2303348.579660504 1439
1055 4.0 4105868.925573905 2307213.0116380923 1450
1056 58.0 4104170.715863105 2299733.4392097853 1438
1057 4758.5 4105799.1021945034 2298165.9651153386 1436
1058 209.0 4112857.692266876 2299539.785888809 558
1059 2538.5 4113254.084716336 2305189.0377447726 603
1060 4541.0 4107821.3509740913 2300672.556480284 557
1061 82.0 4108091.588349095 2305685.685445364 602
1062 147.0 4108869.466763869 2310850.065463583 646
1063 11416.5 4109146.840761504 2315576.245655144 692
1064 1.0 4108582.2311736415 2299525.361253807 1437
1065 8.0 4108979.12341388 2308316.7527114307 1451
1066 1.0 3901767.4046489326 2359591.0248448523 877
1067 6536.5 3897220.112745781 2365024.4124282105 916
1068 7974.0 3902209.121733098 2364562.8555599144 917
1069 770.5 3902651.025226698 2369534.9528097813 947
1070 1.0 3895240.590934084 2366776.016741192 1359
1071 621.5 3897662.0027879705 2369996.567662328 946
1072 1141.0 4075571.773912109 2333822.6949603613 821
1073 1.0 4080717.722194008 2337551.636056999 864
1074 2284.0 4070545.0885895416 2334101.261080159 820
1075 1.0 4070231.916464047 2339085.207749055 862
1076 3218.5 4065985.918097308 2335137.918630301 819
1077 207.0 4061562.1743088407 2339300.317509917 860
1078 23.5 4065492.8636035714 2339228.2027336564 861
1079 1.0 4061800.0907408497 2331760.6755767805 772
1080 2325.5 4065112.2738958746 2329585.229772665 773
1081 2.0 4076201.8294304223 2338131.3006652165 863
1082 124.0 4056656.3546446855 2345635.1139459475 903
1083 417.0 4061152.1349873897 2344492.887180849 904
1084 18.0 4069977.148045807 2340983.1029582783 906
1085 1407.5 4067980.881789208 2344796.67011872 905
1086 3702.5 4060470.156807592 2349223.6823138646 939
1087 5398.0 4061486.7520738817 2354426.4200530807 968
