location subarea coord_x coord_y
664 424 3922745.2064250684 2312555.8016075785
665 424 3927734.366230048 2312096.225314955
666 429 3932723.590240399 2311636.880107829
667 423 3928174.6015046174 2317065.141282349
668 428 3929182.2315703807 2316493.290735722
669 424 3925584.252118103 2315665.756402619
670 427 3933604.3075238434 2321574.9009487317
671 427 3934044.927951958 2326544.3598762853
672 428 3934781.7778542675 2318211.655453549
673 422 3928615.013716772 2322034.3584162397
674 427 3930851.1525270203 2321842.523664755
675 455 3969854.1071889647 2333273.3474428505
676 916 3975726.827332583 2342755.710177213
677 917 3970295.428795587 2338243.3111095726
678 916 3970736.9080882017 2343213.559910577
679 456 3974402.783842667 2327845.9724666793
680 913 3960315.8129047323 2339159.615789408
681 915 3965305.59151577 2338701.3460489847
682 912 3960757.244247166 2344129.9656381025
683 914 3965747.0467577707 2343671.6450598887
684 451 3964423.160977509 2328761.6062199157
685 450 3964864.2961184727 2333731.331881153
686 450 3966746.0539875557 2335047.837395073
687 916 3973156.705219284 2343186.5672639385
688 917 3974804.8232410364 2340334.340153099
689 462 3978951.6140547656 2322419.223774194
690 462 3976401.957976817 2320873.4268427175
691 467 3981092.5139688635 2318985.6378906686
692 467 3983085.6238221433 2319697.6897989605
693 462 3978510.7021863894 2317450.2383618727
694 457 3973961.748177184 2322876.6405150946
695 457 3968531.0926202433 2318365.2038628845
696 457 3973520.869285631 2317907.6049692137
697 457 3968971.9386885613 2323334.290161138
698 456 3969412.943682248 2328303.672573395
699 458 3970215.5952379666 2314151.0648687417
700 452 3966369.4852887103 2323682.3377059493
701 457 3968233.9415123616 2320694.6526610157
702 463 3975289.8700690717 2315839.505606033
703 271 3952240.860043159 2304833.4756070436
704 444 3952681.109970386 2309801.810206861
705 272 3951800.7771122456 2299865.450860784
706 271 3948319.1132312054 2302477.7827114398
707 449 3957670.641230347 2309343.6204626868
708 288 3961779.73846681 2298949.5156581113
709 287 3962219.903469634 2303917.4335192526
710 459 3967649.8789051175 2308427.9342201822
711 459 3972639.583478847 2307970.4377042307
712 279 3957230.352483525 2304375.339327884
713 295 3972199.1773889093 2303002.3132822076
714 303 3977188.8984759618 2302545.098832705
715 295 3967209.512079045 2303459.7581738494
716 296 3966769.305819809 2298491.8928377414
717 296 3971758.9297234896 2298034.4998600124
718 454 3962660.231182036 2308885.661803038
719 449 3959785.8122045933 2308348.995034277
720 454 3966171.299081804 2310943.6943846904
721 279 3955342.927658145 2302892.8323020716
722 288 3963786.1815722743 2297546.459253636
723 287 3961359.292770677 2305454.770090744
724 800 3909980.4364828025 2338784.6173569155
725 800 3905785.6069250247 2338296.9548531477
726 801 3909539.6039213277 2333814.291724536
727 410 3914969.5538845556 2338324.0568087734
728 415 3919958.7388838595 2337863.730436233
729 411 3916164.457613981 2335177.761728905
730 416 3919517.8525316752 2332893.519528455
731 421 3924507.077131563 2332433.4837621897
732 420 3924947.99057451 2337403.6382490955
733 422 3929055.602474023 2327003.8730619852
734 417 3918636.6204355564 2322953.970318227
735 417 3919077.1462524147 2327923.598268521
736 412 3914088.017330815 2328383.8102747197
737 422 3923625.784382893 2322494.04820828
738 422 3924066.341603767 2327463.6191948084
739 422 3929282.1617939067 2325041.147264183
740 430 3939916.1367268814 2336024.766865383
741 425 3934926.6904031667 2336484.1564593427
742 820 3935367.8316327827 2341454.486791038
743 906 3940357.303294149 2340995.0429346478
744 425 3932885.161623556 2335982.9078284213
745 445 3959874.5435661385 2334189.550494656
746 440 3949895.217654459 2335106.6902845576
747 440 3954884.8504416933 2334648.003293221
748 911 3955326.0938700703 2339618.1203411613
749 908 3945788.198686801 2345506.3400425557
750 910 3950777.819306842 2345047.313121973
751 910 3955767.501461842 2344588.5216559432
752 435 3944905.6461133515 2335565.6114741736
753 909 3945346.8381582033 2340535.833908945
754 911 3950336.4353189683 2340076.859712361
755 913 3958527.198779563 2342970.652486629
756 808 3920975.423477088 2356241.041616573
757 907 3946671.423581335 2355448.188728718
758 813 3931702.820386276 2356827.0036352454
759 904 3941119.438694662 2355205.244469929
760 907 3950615.968314545 2352051.2886632117
761 812 3932144.633903592 2361798.498274026
762 808 3921724.077204796 2357747.397201363
763 807 3921428.5695961183 2365084.772688006
764 803 3916734.8059936874 2358207.9490615064
765 813 3926713.4156349828 2357287.082057271
766 812 3931574.189702881 2364679.2381149963
767 802 3919710.9849877325 2360734.1108789667
768 807 3922165.8580519673 2362719.0013131252
769 812 3929268.316207333 2360449.0770213185
770 812 3929484.606884852 2362882.595215127
771 802 3917176.570706195 2363179.6088663316
772 812 3927155.212749702 2362258.631113818
773 806 3925391.3408013145 2366244.256788124
774 357 4021370.375730955 2233436.787842627
775 356 4021809.436931068 2238400.0159833734
776 369 4026799.049724087 2237945.890951358
777 343 4017259.0023753783 2243817.9985336997
778 356 4022248.6381954486 2243363.6018515425
779 355 4022687.979097134 2248327.541847238
780 370 4028744.160573948 2235728.715972578
781 763 3997300.915058229 2245637.822032778
782 768 4002290.3665932477 2245182.5305907424
783 330 4007279.865624156 2244727.462876408
784 343 4012269.4112014985 2244272.618866004
785 344 4011391.418833911 2234345.6086251503
786 344 4016380.875126683 2233891.0869920966
787 343 4011830.342875205 2239308.935185927
788 343 4016819.867663831 2238854.3640517043
789 181 4060258.434379494 2274941.6929662535
790 190 4065248.8097029277 2274488.7855587862
791 403 4053947.019578662 2260498.6663064323
792 403 4054387.254236891 2265463.716718088
793 173 4054827.6136536268 2270429.1051020427
794 182 4059817.8976771366 2269976.0125150937
795 404 4053506.9101234353 2255533.9574794513
796 397 4048956.88657821 2260951.8990852674
797 391 4044406.914014817 2266370.4957016534
798 397 4049397.064205532 2265916.993022412
799 164 4049837.3687121365 2270882.424611546
800 173 4052154.8740329733 2268410.041660288
801 408 4059377.4831654704 2265010.666743609
802 409 4064367.750047354 2264557.8430517884
803 191 4064808.219840802 2269523.1468030196
804 191 4069187.6428581188 2269296.482477285
805 298 3965449.6545231543 2283590.1974875717
806 290 3960460.223773052 2284047.6610125136
807 283 3955031.3896054486 2279538.658508648
808 281 3955910.476974057 2289472.3713119705
809 266 3940503.08042993 2285879.7954495237
810 274 3945492.2774562975 2285421.4197827335
811 283 3956622.7107829144 2275686.3974039876
812 877 3956320.378886286 2251940.660214471
813 252 3929646.618549313 2276863.6088424777
814 251 3930085.655297372 2281830.256403435
815 243 3920107.792418707 2282748.487558546
816 243 3925096.6921524894 2282289.258272401
817 260 3934635.593081209 2276404.8919685716
818 881 3961937.7506178766 2243866.920161463
819 881 3966926.7783119204 2243410.117202512
820 881 3965562.483130863 2245466.499487618
821 248 3931843.573681922 2301700.0796312382
822 232 3916436.7118642577 2298110.358156941
823 232 3916876.3295543273 2303078.4647408226
824 240 3921865.3463765644 2302618.773188486
825 240 3924037.271371497 2301469.974356795
826 247 3932273.7322072983 2303560.932945449
827 248 3932449.834173686 2298409.68971441
828 276 3949163.8088814365 2270064.013083994
829 284 3954152.969692283 2269606.258970296
830 284 3954592.0960168852 2274572.2927676924
831 277 3948724.9061242463 2265098.259134449
832 285 3956047.02271296 2267295.0297901505
833 234 3917387.771202882 2288732.1351688774
834 256 3936832.7823210475 2301241.077640588
835 257 3935953.3823998515 2291305.6399243562
836 256 3936392.995251402 2296273.2006321787
837 264 3941382.223303298 2295814.4843699774
838 272 3946371.512387711 2295355.9973628786
839 264 3941822.053054509 2300782.3055145014
840 272 3946811.384959356 2300323.763254706
841 265 3940942.565629965 2290846.9798024837
842 273 3945931.809754124 2290388.5483265473
843 272 3948852.221778579 2298354.047664685
844 280 3956790.228589442 2299407.3683301676
845 309 3973670.9951905473 2262812.023423446
846 240 3926854.428059699 2302159.311482553
847 239 3922305.1864677365 2307587.1333005056
848 239 3927294.3082847684 2307127.614165563
849 297 3965889.3766346476 2288557.10885806
850 297 3970878.911308121 2288099.8205749127
851 296 3966329.260535806 2293524.3418531017
852 296 3971318.8408932644 2293067.0010783877
853 288 3961339.7365796827 2293981.911861375
854 289 3960899.898213582 2289014.625767682
855 280 3956350.269951936 2294439.7111118124
856 272 3951360.861579201 2294897.7396108774
857 304 3976308.476724601 2292609.8895264696
858 304 3976748.60925249 2297577.3367137522
859 739 3903387.4830280184 2264261.7517794403
860 727 3898837.219979973 2269687.652146137
861 726 3899275.571087469 2274653.9962588614
862 302 3968242.700798403 2258303.6247037994
863 301 3968681.6663495423 2263268.8193253325
864 300 3964131.462983071 2268691.4294258924
865 301 3963692.3920827056 2263725.840840251
866 292 3959142.188038506 2269148.7310857186
867 302 3963253.4849943006 2258760.592006619
868 301 3964968.597434754 2264722.374908431
869 293 3958711.4259055676 2264976.932083314
870 293 3961371.6714007254 2263926.201510597
871 293 3958188.4350800756 2266303.989507516
872 241 3920986.2073433143 2292682.992129421
873 233 3915997.276957016 2293142.566788101
874 241 3925975.2023299546 2292223.646093599
875 240 3921425.6865394018 2297650.724917257
876 240 3926414.7259449777 2297191.3209111965
877 292 3959581.368282939 2274114.710043935
878 300 3964570.697292513 2273657.354144409
879 300 3969120.7935885414 2268234.353984345
880 308 3974110.1789170722 2267777.5047524525
881 300 3969560.08211024 2273200.2250622017
882 291 3960020.7136618476 2279081.0212282054
883 299 3969999.5315086916 2278166.428937099
884 299 3964945.4740709024 2278413.5347363036
885 291 3961686.5866098064 2275387.6312870714
886 300 3966289.542565704 2269501.906516956
887 286 3953275.2204306396 2259675.2016963866
888 294 3958264.32455786 2259217.7843356007
889 293 3958703.173329944 2264183.087976382
890 285 3953714.011030758 2264640.560739805
891 261 3931874.2937830556 2268951.5067595746
892 261 3935768.258148159 2268593.620814045
893 245 3923780.275322728 2267390.135565395
894 253 3928769.0791931213 2266931.309029829
895 254 3928330.5773596317 2261965.664026617
896 262 3933319.3858312233 2261507.1214963123
897 261 3933757.9451458193 2266472.708113336
898 246 3923341.830838362 2262424.4315780755
899 262 3935161.5017410954 2262854.654383199
900 254 3927225.1190336784 2261133.8801378
901 228 3909252.7059830613 2273734.1900623254
902 228 3909691.353220399 2278700.744456041
903 236 3914241.3728244724 2273274.626214291
904 244 3919230.104683589 2272815.2885535695
905 242 3925535.8576031975 2287256.290668725
906 250 3930524.8695743377 2286797.2308965437
907 258 3935513.944159533 2286338.3991551152
908 248 3931403.829157073 2296732.1461473517
909 249 3930964.2609909275 2291764.528689625
910 242 3920546.909174584 2287715.578464421
911 259 3935074.680922796 2281371.481959286
912 267 3940063.7680978267 2280912.9349454506
913 249 3929032.942188459 2293258.1335820965
914 258 3932723.6765198605 2284207.0553792017
915 258 3936612.779718638 2284545.0213119444
916 276 3944174.706542602 2270521.9934290415
917 269 3938746.872243662 2266014.3328225827
918 277 3943735.8595491117 2265556.183162149
919 260 3934196.6810255516 2271438.6328114746
920 268 3939185.6636120225 2270980.2000055476
921 740 3972793.1068366827 2252882.0853551365
922 880 3967803.897339495 2253338.7737351805
923 881 3967365.2563764015 2248374.2700317306
924 878 3958708.205672648 2245829.4543692563
925 878 3960188.0069151428 2249401.3698136634
926 878 3957387.1264216197 2249288.2099223756
927 877 3957825.642122074 2254252.8237798414
928 880 3962814.742119953 2253795.686540967
929 236 3914680.072768288 2278241.120355298
930 227 3910130.1869048206 2283667.6283411123
931 235 3915118.9570262115 2283207.9442520933
932 226 3910569.2066569673 2288634.8380866228
933 234 3915558.0252165967 2288175.0942742294
934 246 3918353.1472062655 2262883.424141481
935 245 3918791.534471424 2267849.187711212
936 268 3939624.629027503 2275946.4019214455
937 276 3944613.7254547994 2275488.138704867
938 276 3949602.8814293174 2275030.102320457
939 275 3945052.9158911454 2280454.6153652673
940 275 3950042.123371051 2279996.5232199794
941 274 3950481.534309014 2284963.2721555457
942 282 3955470.8500580685 2284505.3525666334
943 273 3950921.1138447965 2289930.3454969623
944 872 3943477.294438625 2246353.6342641893
945 872 3946971.000911628 2245238.6685710447
946 875 3951959.8609702243 2244781.195842386
947 872 3947409.2205534037 2250203.0451981123
948 875 3952398.14500401 2249745.5156354913
949 871 3947847.6115653585 2255167.771575627
950 874 3952836.5982894716 2254710.1854570205
951 278 3943297.1848681 2260590.7115253615
952 278 3948286.173553799 2260132.844092503
953 150 4078402.2819404313 2408698.9770311136
954 149 4082561.952685976 2409382.6226450177
955 149 4077632.2224668977 2413647.9103551186
956 148 4079143.2173716687 2417644.987741612
957 146 4072401.3404690837 2414418.392262386
958 139 4062733.2699974976 2410498.1883159247
959 139 4062593.8714080984 2414621.004949142
960 144 4066413.372999112 2405355.701564603
961 144 4067206.499607889 2409582.432133914
962 147 4071102.849678665 2409701.2589296075
963 150 4077177.3480521906 2404744.252674927
964 147 4071753.7925088555 2404154.9406743916
965 49 4061328.3528736155 2400090.2514753737
966 57 4066319.2736747693 2399635.923006516
967 33 4048898.121148339 2402716.3895415394
968 42 4050903.198846861 2396026.6343150795
969 33 4046355.8637418696 2401454.695709284
970 134 4051361.661154764 2406117.027129758
971 43 4055450.7007892574 2390599.13034728
972 50 4059151.279286002 2392426.895755763
973 42 4055894.0302671394 2395571.855549707
974 50 4060884.9073340115 2395117.319294808
975 134 4057280.9335568 2406555.043659031
976 41 4051346.647021711 2400999.637771094
977 41 4056337.4770273576 2400544.823044634
978 140 4063111.519337645 2404856.9022874543
979 41 4052918.09893567 2401398.417737812
980 660 4113065.1961007183 2296767.3614313654
981 665 4119129.024954661 2314674.1288788286
982 664 4119635.3284728117 2319868.351812111
983 663 4125278.382519251 2324606.2203409933
984 655 4115641.975786877 2325200.7238127496
985 655 4119801.639457556 2324465.5255330764
986 666 4118245.118083499 2304738.1611408023
987 656 4115471.338173083 2320011.873799747
988 658 4113695.9527239064 2310156.9017419154
989 657 4117453.264896523 2311101.482128458
990 657 4114975.25091979 2313089.4423292214
991 658 4116598.8909270638 2306326.393733642
992 651 4110851.580832772 2296543.4397333697
993 671 4130406.4570337194 2329033.0416511255
994 671 4132362.3684315006 2333514.493606308
995 676 4134510.1251468263 2331630.7248073695
996 662 4125203.931481385 2330775.118262235
997 662 4120979.8052907554 2335201.700945236
998 662 4125889.2249720967 2334098.8257812965
999 661 4121624.7193156118 2338548.1429376714
1000 661 4125995.7230242235 2338966.282708474
1001 670 4130859.168020224 2337983.6046474525
1002 659 4115350.650853055 2300673.1558244787
1003 659 4115820.50383613 2298532.1686539585
1004 659 4115618.646732283 2303865.7322519408
1005 667 4117803.307013986 2299770.639530033
1006 214 4084871.480471486 2284353.9963750774
1007 197 4076552.4522287133 2288482.302166999
1008 187 4072056.3114812686 2294192.6461851755
1009 196 4076993.6077264342 2293449.1657591453
1010 186 4072444.191799977 2298868.9971101144
1011 204 4082175.663639776 2298385.8515179614
1012 206 4081543.085348223 2288029.9590997286
1013 205 4081990.961083911 2293299.091110088
1014 206 4081101.996492141 2283063.4556036377
1015 196 4075762.453667744 2295442.6938177813
1016 206 4078833.309012464 2287825.910091671
1017 205 4079201.5625865227 2290293.5605921866
1018 211 4087857.819462235 2302479.1571540767
1019 195 4077029.897878873 2298688.9059136324
1020 202 4083288.9790581367 2308091.618687245
1021 203 4082867.021302524 2302931.3841291
1022 210 4087906.064992672 2307921.8058597497
1023 185 4068036.0660146866 2304564.7692968836
1024 185 4072851.201942626 2303692.0070736622
1025 194 4077876.258890802 2303383.8419538066
1026 193 4078479.6411820576 2308673.694162983
1027 211 4089051.713320781 2306231.942521842
1028 207 4082439.2274398115 2278788.651101188
1029 213 4086974.9997761264 2292544.6320950342
1030 214 4086533.753620933 2287577.8450759156
1031 213 4086764.7960133385 2291282.721404137
1032 214 4086092.617208331 2282611.3799015507
1033 752 3983454.0018309252 2235224.543061948
1034 770 4000974.0043819207 2230292.252254186
1035 769 4001412.6430000393 2235255.319448066
1036 760 3988371.890758814 2227627.215533795
1037 754 3980579.1046163486 2227151.2207304225
1038 753 3981017.305938689 2232114.135067735
1039 757 3991872.7075476926 2241129.450899997
1040 764 3996423.325366414 2235710.5086856913
1041 765 3995984.7568646846 2230747.389944381
1042 765 3996396.802077764 2232983.7272048867
1043 773 4005524.7372509027 2224874.684324232
1044 772 4005963.2989119594 2229837.3365406864
1045 331 4006402.007807044 2234800.3527688347
1046 330 4006840.8635175684 2239763.729413523
1047 753 3983934.412011604 2230117.274828175
1048 759 3990995.5573153566 2231202.749631577
1049 758 3986444.8354311893 2236621.5549170645
1050 758 3991434.0558592486 2236165.9205024783
1051 640 4103603.150190037 2311131.7244892796
1052 640 4103272.1100288806 2306091.4841726534
1053 641 4102830.419127198 2301123.860697182
1054 650 4105450.563121131 2303348.579660504
1055 649 4105868.925573905 2307213.0116380923
1056 641 4104170.715863105 2299733.4392097853
1057 651 4105799.102194502 2298165.9651153386
1058 659 4112857.692266876 2299539.785888809
1059 658 4113254.084716335 2305189.037744773
1060 650 4107821.350974091 2300672.556480284
1061 649 4108091.5883490955 2305685.685445364
1062 649 4108869.4667638685 2310850.065463583
1063 648 4109146.840761504 2315576.2456551436
1064 650 4108582.231173642 2299525.361253807
1065 649 4108979.123413879 2308316.7527114307
1066 791 3901767.4046489326 2359591.0248448523
1067 785 3897220.1127457805 2365024.4124282105
1068 790 3902209.1217330988 2364562.8555599144
1069 789 3902651.025226698 2369534.9528097813
1070 782 3895240.590934084 2366776.016741192
1071 784 3897662.0027879705 2369996.5676623276
1072 515 4075571.77391211 2333822.6949603613
1073 521 4080717.722194008 2337551.636056999
1074 515 4070545.0885895416 2334101.261080159
1075 510 4070231.916464047 2339085.207749055
1076 510 4065985.9180973084 2335137.9186303015
1077 505 4061562.174308841 2339300.3175099175
1078 510 4065492.8636035714 2339228.2027336564
1079 506 4061800.0907408497 2331760.6755767805
1080 511 4065112.2738958746 2329585.2297726655
1081 515 4076201.8294304223 2338131.3006652165
1082 499 4056656.3546446855 2345635.1139459475
1083 504 4061152.134987389 2344492.8871808494
1084 509 4069977.148045807 2340983.1029582783
1085 509 4067980.881789208 2344796.6701187193
1086 503 4060470.1568075917 2349223.682313865
1087 64 4061486.752073881 2354426.420053081
1088 183 4074210.2439542105 2318740.976547715
1089 192 4079555.6959811794 2318230.2551169395
1090 517 4069661.2125750817 2324162.8009662926
1091 511 4069253.7489838214 2329533.216082534
1092 517 4074063.56919131 2323875.229070279
1093 516 4074868.6860225373 2328997.6660807943
1094 523 4079642.9090126134 2323256.8885817756
1095 517 4073407.268617114 2325767.082342845
1096 183 4071451.004893058 2321121.0228494597
1097 192 4077839.5361228366 2315869.9107834003
1098 512 4065748.445185583 2326773.1615465297
1099 193 4078502.6998341256 2313724.762624126
1100 202 4083353.098689822 2313340.436850106
1101 210 4092562.907763728 2311683.4910837226
1102 210 4088143.7280595484 2312523.627375475
1103 210 4090686.6892504236 2312811.799913601
1104 202 4085003.0695828917 2312755.054183854
1105 193 4076896.7870011143 2312377.559841841
1106 202 4081847.8587962203 2311163.396362493
1107 184 4073756.051229906 2310037.5021993537
1108 184 4073768.5596924378 2313772.524047101
1109 624 4084876.7612457722 2323031.6890555187
1110 209 4089066.0261100745 2317212.9356909357
1111 522 4080588.5377031555 2328130.003764805
1112 201 4084467.593895004 2319081.392556929
1113 192 4080437.522068248 2319825.201349276
1114 624 4082771.1098036203 2326519.431922538
1115 209 4089867.120481553 2319569.015039123
1116 889 3995387.3845841945 2280850.204366671
1117 894 4000377.188482778 2280394.3367091194
1118 899 4005367.041955001 2279938.6969588883
1119 888 3990837.593928961 2286272.9534685644
1120 888 3995827.3959129313 2285816.808120148
1121 890 3990380.836909084 2276103.039542519
1122 889 3990397.631193437 2281306.29995423
1123 884 3985407.9292442547 2281762.623492385
1124 883 3985847.8435454727 2286729.327370428
1125 884 3988327.02886834 2283051.692104893
1126 885 3986901.497308561 2276722.896988131
1127 831 3986287.911096998 2291696.3540372914
1128 840 3991277.7077810415 2291239.9300677925
1129 840 3996267.5562249226 2290783.735256633
1130 840 3996707.8650996946 2295750.982144331
1131 314 3980418.279669961 2282219.1749995565
1132 298 3970439.1413771594 2283132.96198405
1133 306 3975428.6834034426 2282675.9544920577
1134 305 3975868.5013044598 2287642.7609079336
1135 313 3980858.1456937036 2287185.9298446365
1136 312 3981298.167101944 2292153.0071844556
1137 831 3986728.131482903 2296663.699860108
1138 840 3991717.9723314797 2296207.2261196133
1139 839 3992158.387161282 2301174.8379885224
1140 898 4005807.150955197 2284905.202997477
1141 849 4001257.455499052 2290327.769582333
1142 858 4006247.4046734 2289872.033021277
1143 849 4001697.8088600463 2295294.967912346
1144 893 4000817.2485657134 2285360.891304174
1145 864 4021080.421239599 2343615.718712578
1146 864 4026070.8934020116 2343160.178927243
1147 865 4020196.828400605 2333675.871940422
1148 616 4016531.976230006 2349041.8840901568
1149 618 4021236.9956145645 2348578.0446055895
1150 615 4017169.126993988 2353115.4585187766
1151 617 4021566.311850086 2354222.550441737
1152 472 4030340.242912278 2342563.813837789
1153 472 4027083.4352011406 2341778.0826487625
1154 617 4027026.570471716 2353778.7428975073
1155 470 4031945.629680984 2352645.676074591
1156 618 4025003.499847538 2346648.285260946
1157 618 4026512.914451012 2348130.4826936047
1158 471 4031503.456427416 2347675.136584585
1159 478 4036494.0457719043 2347220.02681563
1160 477 4036936.2387622287 2352190.525173704
1161 32 4037378.5596343917 2357161.2979843477
1162 835 3994362.7007807805 2326017.5071290806
1163 834 3994804.00844372 2330986.937380688
1164 834 3999794.1514951163 2330530.3576639257
1165 862 4014323.463916274 2324192.7769326176
1166 868 4018872.461157302 2318768.27211257
1167 868 4023862.7932970375 2318312.950558693
1168 867 4019313.780054394 2323737.177802076
1169 866 4019755.2359474595 2328706.3789628535
1170 854 4008891.942204396 2319679.613315058
1171 861 4014764.8898246684 2329162.022672184
1172 845 4003901.7572283796 2320135.6330272406
1173 853 4009333.1970038493 2324648.609400491
1174 852 4009774.5930990158 2329617.900338066
1175 861 4017644.9823312014 2331253.339230069
1176 319 4013000.022795251 2309286.825282791
1177 332 4017990.2360906494 2308831.3617498907
1178 863 4013441.0299691316 2314255.1745875045
1179 868 4018431.279691284 2313799.665545742
1180 863 4013882.177153485 2319223.826353731
1181 825 3992089.980717105 2330368.6711730408
1182 825 3993764.6538548307 2333038.842867126
1183 320 4011962.0579818613 2304309.687317758
1184 823 3990696.9234843077 2341383.573310633
1185 16 4027839.7717171093 2363043.044214133
1186 8 4021197.2544539007 2357511.587624691
1187 16 4022380.6372534283 2357771.440091147
1188 16 4022849.22637128 2363498.7529199515
1189 14 4028725.000562549 2372986.090348609
1190 6 4022233.075495243 2371311.9756348496
1191 15 4023314.733844635 2368993.3357842555
1192 14 4024540.2242018427 2373166.868657994
1193 15 4028282.3207024327 2368014.4358871775
1194 23 4032831.0678103855 2367814.745526524
1195 16 4027397.354051087 2358071.91900782
1196 24 4032387.9329781933 2357616.489697025
1197 833 4000235.6336402074 2335500.0314414822
1198 832 4000677.2605282417 2340469.9921436803
1199 841 4002808.987790403 2343147.9841463733
1200 841 4005667.5082089207 2340013.55451182
1201 850 4010657.807450305 2339557.3521440984
1202 851 4010216.130058547 2334587.4824721604
1203 842 4004623.700223796 2334437.650786631
1204 841 4006109.302421446 2344983.752954666
1205 850 4011099.6248413585 2344527.5056921104
1206 614 4011541.581797986 2349497.9394513746
1207 613 4011983.6778856725 2354468.6497540055
1208 852 4010764.128039156 2332177.78332113
1209 851 4010800.3547771047 2336014.3234570706
1210 616 4014808.1360785267 2350999.9863087637
1211 860 4015042.190244997 2334605.973257155
1212 865 4025187.2510127653 2333220.4185069688
1213 859 4015648.1573429992 2339101.3850100962
1214 864 4020638.5569771444 2338645.6530772094
1215 864 4025629.0054424154 2338190.156310656
1216 859 4016258.7826436944 2344924.8102762
1217 156 4053878.662955593 2320617.880906781
1218 494 4050298.5840125494 2330612.820909019
1219 502 4055117.9705186076 2325632.266485541
1220 495 4049698.298774711 2325977.4277486918
1221 501 4055142.222684725 2329334.3735108892
1222 507 4058738.351624711 2324772.5063925628
1223 157 4053805.7454771185 2315585.905555965
1224 497 4047573.7854462215 2316988.6559833144
1225 496 4049256.659254795 2321008.4810841884
1226 474 4029736.0727256825 2327795.793276403
1227 473 4030177.721368605 2332765.199580548
1228 476 4028411.922104155 2312889.343645527
1229 867 4024304.1445015157 2323281.811975527
1230 866 4024745.630552813 2328250.969176263
1231 475 4029294.556340475 2322826.679417465
1232 482 4034285.0146536375 2322371.780090219
1233 482 4030780.3956927634 2318874.9262362802
1234 483 4033843.5983066983 2317403.00537055
1235 472 4030619.501828015 2337734.8946734737
1236 474 4029287.562965634 2325423.675586608
1237 481 4032178.9851615573 2325756.4925415395
1238 371 4038345.339242279 2306949.463861468
1239 384 4042942.0009587742 2306557.515271462
1240 483 4034624.558990198 2312763.094067693
1241 490 4038392.748996885 2311979.949748646
1242 490 4039141.2551338593 2315012.0803669803
1243 497 4043383.2293170798 2311525.6007029754
1244 384 4047424.653559665 2306853.4420017498
1245 158 4053215.824963212 2306458.733649636
1246 345 4027816.1486836597 2308338.0600392977
1247 358 4032893.7303514136 2306482.00453965
1248 497 4043824.5848225844 2316493.990483191
1249 157 4049521.4960657 2312550.7446615947
1250 384 4043027.4796784925 2308882.5254579866
1251 492 4048521.0870150533 2342335.943179269
1252 494 4045343.003771028 2331560.0529500907
1253 493 4045591.26939164 2336370.5201358786
1254 493 4049315.7005445026 2336942.8451278782
1255 493 4046452.4942997666 2341247.6773902546
1256 479 4035610.04522267 2337279.8681265204
1257 486 4040442.597517703 2337191.6692429557
1258 479 4036657.038785547 2341140.7660512784
1259 486 4041524.137901322 2341756.8011600645
1260 48 4047473.3935011863 2357526.166950211
1261 48 4052350.716943022 2355797.147991059
1262 492 4051466.0889365226 2345856.115115185
1263 491 4051778.6552386424 2350557.084418829
1264 492 4047156.0979018407 2346367.9625471425
1265 506 4057653.331209023 2331620.1869446905
1266 166 4058796.3888018695 2315132.2117115404
1267 165 4059237.9711815575 2320100.7804463115
1268 174 4064231.181150511 2319756.3348382455
1269 174 4067154.9048622893 2320097.9348887373
1270 512 4064492.3020203407 2324743.2817339194
1271 506 4060643.991420442 2329082.8880449086
1272 183 4070077.5321538504 2316533.429491267
1273 183 4073209.621367013 2316422.0278079086
1274 868 4023421.577376752 2313344.388576595
1275 333 4022539.5531342826 2303408.1775044724
1276 346 4027281.09129718 2303635.6988346614
1277 332 4023082.2277229913 2307531.0414086296
1278 495 4045758.574073237 2327180.865270194
1279 489 4039275.5185228894 2321917.1139539443
1280 481 4035737.5025465987 2327409.7144701704
1281 496 4044266.067029636 2321462.680966655
1282 480 4035168.2385547245 2332310.215122513
1283 487 4041053.6674848455 2332081.9348432263
1284 488 4039717.0961114103 2326886.1429821094
1285 577 3993792.1006759256 2376181.661722556
1286 576 3993885.638339144 2381003.502534942
1287 590 3998782.3558006366 2375724.432426491
1288 588 4003252.4038325623 2388963.709666848
1289 588 4002236.361993986 2385926.43768477
1290 591 3998339.737596539 2370752.5216712337
1291 590 4003772.6654634085 2375267.44288294
1292 589 3998983.354202384 2379767.7018377045
1293 602 4006362.033227866 2383232.918803335
1294 589 4002407.326557746 2380074.842406552
1295 601 4009648.7218229696 2384755.1084555504
1296 602 4008009.9222255354 2382604.5929337866
1297 588 4004658.345009477 2385211.9446910345
1298 590 4002955.860115473 2377265.9389586924
1299 588 3999940.5106008574 2385505.9856646094
1300 589 4004215.434806912 2380239.566862453
1301 588 4005101.395635605 2390184.572678487
1302 601 4010091.7759357123 2389727.6937018107
1303 600 4010534.967855076 2394700.5257253884
1304 586 4004729.9666345906 2399956.582614983
1305 578 3993349.49215038 2371209.706015635
1306 555 3984292.447385408 2370223.198388537
1307 566 3986175.5523417066 2368498.857777283
1308 567 3987916.8512034807 2366695.3885054556
1309 566 3989671.852194892 2371054.962830056
1310 577 3996453.4531285553 2373604.252232088
1311 579 3992464.7137442986 2361266.580107477
1312 579 3992907.029696983 2366238.0109165264
1313 546 3977709.1008876255 2367504.42169213
