customer weight coord_x coord_y identif
470 2077.3394145839598 4002729.450733325 2250146.66733852 70
471 4170.968208639953 4003168.682544392 2255111.153397888 101
472 2568.9882297960226 3998179.1055649407 2255566.545853395 100
473 3478.429675175804 3997739.935417836 2250602.009436426 69
474 2483.224545465283 3993189.577350632 2256022.1632363107 99
475 5540.737598182196 4005932.6355446926 2255415.4517929964 1408
476 4769.442028780256 3978660.3776654014 2262355.453124292 127
477 1736.7126789604522 3980347.4460338615 2277242.9101979416 242
478 2294.942645428529 3983943.288179266 2276674.6063894257 243
479 736.4800853340678 3973231.9710282017 2257846.882419367 95
480 1838.4310940722135 3978221.294741323 2257390.365143456 96
481 3374.6992048894595 3979492.7336695697 2269779.4328646287 162
482 787.0556974714003 3979385.8480035327 2272063.8619312006 201
483 77.05891596733525 3974278.830803048 2272916.9796395926 200
484 1047.8913374917508 3974989.023432137 2277709.473909633 241
485 6243.400517854891 3983649.8128333744 2261899.108415427 128
486 2740.11200119997 3984089.109989876 2266864.4848725824 129
487 4257.82041507394 3984528.562052502 2271830.1986184767 202
488 2035.4624027565128 3989518.160740921 2271373.9766938863 203
489 1162.9264897068963 4015787.1012135977 2283994.5118086184 329
490 5746.201250064285 4040297.3257565694 2276755.597758035 294
491 2899.3568894287746 4035747.557508066 2282175.870286555 333
492 4362.149227790226 4041178.367882785 2286688.289832464 379
493 4311.04924949289 4045287.542133048 2276301.780193663 295
494 2438.7201004270173 4040737.7819174593 2281721.78071726 334
495 3117.922965883253 4045728.048590288 2281267.91939524 335
496 1869.4793387509962 4031390.741812935 2287942.309565971 375
497 3907.666767524694 4036248.132459414 2286686.836129408 377
498 732.4697676487909 4044881.489918847 2282927.969464002 1474
499 1242.3154732747732 4042059.927462396 2296622.2720207595 456
500 5295.920743475644 4037069.565486254 2297076.492758538 455
501 4608.959863715649 4047050.332243837 2296168.2813367527 457
502 266.4659764727893 4049397.7962106834 2300070.6763568684 1475
503 4972.693165557201 4019896.7724685166 2273607.1094461656 250
504 1189.2306042782118 4039856.999840211 2271789.7445783946 254
505 1238.626298413803 4025767.2392222816 2283084.73432565 331
506 173.22995708835802 4030262.5523666474 2282388.866183756 332
507 5538.853670366757 4026207.681756704 2288051.3773624343 373
508 4499.024451289538 4026648.2600501217 2293018.3419844126 374
509 5961.681776232527 4030317.020192897 2277663.91587382 292
510 423.56148440278923 4035307.1514638993 2277209.6429715184 293
511 4293.567489402164 4025326.9328809474 2278118.416502532 291
512 779.9748969026869 4034866.8777910615 2272243.7451205407 253
513 3073.690290775997 4034426.7369265887 2267278.1803546334 212
514 4523.710824384134 4039416.8046076847 2266824.224798781 213
515 4241.5388578907705 4029436.7119135098 2267732.362407958 211
516 2627.689425041764 4024088.1037678975 2268425.056479797 210
517 5503.747329113551 4024886.7631660015 2273152.4275183813 251
518 5847.6999607539465 4029876.7985865087 2272697.972754835 252
519 4023.27158899996 4028996.760607879 2262767.08845162 171
520 4140.995889848158 4033986.7293067263 2262312.952291653 172
521 76.74063121200773 4038976.740497497 2261859.042036464 173
522 3444.535369854128 4015346.8938813983 2279028.1010789075 289
523 1792.088427651052 4010356.9440662335 2279483.2850911366 288
524 6022.065528626947 4044847.163794037 2271335.9710891847 255
525 1557.5694342562972 4038536.8079473614 2256894.1999055706 140
526 5683.006135749377 4032667.510265344 2247419.3244514195 76
527 1868.464977032942 4037657.3392741377 2246965.551978671 77
528 3569.5216373168114 4037217.804022514 2242001.7533950247 56
529 1811.3681308859134 4027677.7232231135 2247873.3210627045 75
530 746.3826109762537 4033107.1155418414 2252383.520730114 107
531 4218.646898713309 4038097.0073941993 2251929.702017046 108
532 5463.4335996786995 4033546.855366925 2257348.064546308 139
533 1307.0522537244951 4043086.9404396378 2251476.107992008 109
534 3013.5369842467053 4048076.9137295648 2251022.738615595 110
535 2386.684047212346 4043526.80189804 2256440.560541113 141
536 4552.9331266357485 4048516.8362724073 2255987.146413068 142
537 420.1638319106376 4043966.79323616 2261405.357647787 174
538 3542.205859976868 4042207.608914751 2241548.250992065 57
539 5631.687063190953 4036778.402073864 2237038.3098674878 37
540 1831.8324368945566 4031788.7050896017 2237491.9889239827 36
541 553.5878859662186 4032228.039970504 2242455.479315389 55
542 1524.3220099356804 4046757.917081316 2236131.620521686 38
543 309.21780742110576 4047197.4536945615 2241094.9720680816 58
544 476.5522438191675 4047637.119390332 2246058.679299457 79
545 1998.5820729664235 4042173.4018343 2238975.562596528 1410
546 5263.727886223799 4033419.1756023206 2235171.1623928696 1411
547 3138.19647115124 4013587.477662084 2259165.7765958947 135
548 1594.1007695802884 4018137.696622087 2253746.325359806 104
549 490.47065354693973 4023127.4592083697 2253291.8323673583 105
550 3158.6882330585745 4017698.278836627 2248781.9868376246 73
551 383.08881155700584 4008158.3073440553 2254655.985847248 102
552 2430.4938168671533 4013147.979018559 2254201.04317681 103
553 4535.898384689754 4014027.118896126 2264130.852711013 168
554 3611.8934232214297 4012708.6233903584 2249236.6560643744 72
555 138.77490250000793 4007719.0137066394 2249691.549555906 71
556 5853.450737463579 4019456.793656952 2268641.406151382 209
557 3314.33265623144 4028117.2658306826 2252837.56416849 106
558 5441.111693382947 4028556.945102805 2257802.1545010963 138
559 4308.792103003612 4024006.835344513 2263221.450552499 170
560 5274.690080847652 4018325.395340725 2258768.9833203284 136
561 3277.6231559380103 4023567.0781006087 2258256.469805607 137
562 3170.5561820853572 4019016.95445972 2263676.038628325 169
563 3435.8164905790713 4024902.1088442258 2251336.419913344 1409
564 2832.6505981945757 3948572.5666449657 2320197.922527027 570
565 1044.4396889594577 3958551.711662923 2319281.098558808 572
566 693.8313212659405 3953121.5264915833 2314770.4510143213 527
567 204.3389257672518 3958029.8249171497 2314667.0976298214 528
568 4112.362149540951 3959433.4366407297 2329219.773417853 661
569 4864.833375926543 3958992.4925370673 2324250.2882199497 616
570 1234.4652698344435 3953562.109203622 2319739.394380402 571
571 3379.0836158479483 3944023.7690840615 2325626.032360256 613
572 1754.8616154098015 3949013.28291386 2325167.2180314776 614
573 3798.2523208177436 3949454.1667180927 2330136.8085036045 659
574 5852.834792665642 3963541.3731071674 2318823.035055831 573
575 2756.7559288777775 3963982.1865037214 2323792.172725696 617
576 2214.778715889145 3954002.8577025854 2324708.636652933 615
577 458.11922215171995 3954443.7715837727 2329678.1741766627 660
578 5065.011535667517 3959840.6047886577 2317223.6095776963 1499
579 6101.535637952607 3946979.0055067264 2321520.0636159945 1500
580 1082.0883445213592 3960639.211510944 2323976.3739753403 1498
581 2943.1511151049563 3948132.018313828 2315228.9256460257 526
582 4380.578307486048 3937712.8775381534 2311177.7659914577 478
583 4840.408550376757 3942702.227204961 2310718.88296892 479
584 5083.087303724387 3943142.5708094337 2315687.6319881096 525
585 1696.5987820040125 3939148.1346101393 2314254.431886798 1511
586 4751.320887623457 3951443.717952215 2312958.389670495 1501
587 4960.665399427504 3944464.622954735 2330595.676403786 658
588 728.2816249885179 3939475.141204348 2331054.7778801 657
589 2534.108490410415 3938153.1848954153 2316146.570042229 524
590 5856.550293191848 3938593.664890375 2321115.675810204 568
591 3195.7735826544954 3939034.317125968 2326085.0796417533 612
592 4249.8449521226485 3943583.0849022497 2320656.6830029367 569
593 2609.1409222721604 3935893.306253872 2319906.576614011 1520
594 1510.1299677378743 3963100.721197111 2313854.1968645705 523
595 3929.484395027189 3968090.4058888415 2313396.417332364 529
596 3630.2502471708394 3921282.4744713935 2352776.064382118 836
597 3170.7937316358207 3920841.050245157 2347805.006532589 792
598 2248.90314575325 3926271.794464807 2352315.8045673277 837
599 2356.4250055936263 3924418.145675453 2351547.3024762752 1346
600 3744.38686178863 3925854.4917329336 2350486.5983632654 1347
601 1802.5641814539672 3918516.3317437647 2351031.0029906807 1345
602 4798.52641497343 3920399.8049187018 2342834.2273269324 745
603 3368.2702840783986 3925830.3496348616 2347344.802320716 793
604 2306.9046858607076 3915410.5951200593 2343294.610477725 744
605 3717.2393371715934 3915851.8178099054 2348265.446191045 791
606 5714.519974427341 3922201.6477373326 2345320.6429109946 1352
607 1203.8245085839815 3928664.756112368 2346912.486679463 1349
608 4276.518352702772 3929937.30804993 2336943.7802549894 700
609 5853.090013806669 3930378.4240796864 2341914.165477468 747
610 1373.1842324647112 3931261.180644663 2351855.780839244 838
611 4327.846472036876 3936692.290560324 2356367.1619391143 884
612 2041.7868832376205 3928828.808809976 2351007.954589314 1348
613 3875.288896061971 3937736.779269877 2353899.924951082 1334
614 3250.8856249678106 3935809.145668112 2346425.1002618205 795
615 5682.888210347273 3940798.640505946 2345965.6024218444 796
616 2880.6071757359 3936250.632110455 2351395.9932020786 839
617 690.4378493935142 3941240.147961285 2350936.4416578542 840
618 3389.5266893599924 3946229.727295866 2350477.126206376 841
619 469.2644493305133 3930819.7150767343 2346884.833562257 794
620 5745.009739017662 3932432.9176742095 2346631.481217724 1350
621 1331.7808860434236 3940755.0921079433 2343677.195051325 1353
622 4769.884462733798 3931605.325014128 2344055.8816966712 1351
623 1844.4331338303944 3929496.367383095 2331973.68156185 655
624 5922.353094371157 3934485.7223771815 2331514.1129332744 656
625 1182.6765733919415 3927268.288220098 2331926.583257851 1356
626 909.5988021604677 3928082.1224835706 2335099.6630092263 1355
627 889.7875296599407 3925389.081540055 2342374.078991112 746
628 3197.1899157083417 3909136.380822324 2360053.0262155933 1343
629 1080.896194047513 3911745.602899253 2358668.7376294704 879
630 1118.9394064045823 3912187.351607816 2363640.4537656014 918
631 1633.5720732085106 3911304.0366440495 2353697.2922439044 834
632 1232.0296388774939 3906756.4688187153 2359129.762894796 878
633 2686.7637734592086 3916293.221564556 2353236.5602771826 835
634 742.5207269230359 3913111.054527117 2356105.116631964 1342
635 4042.9702755910157 3908574.4109642142 2356723.1503261933 1344
636 1342.298642098772 3901325.8743592016 2354619.4643467497 832
637 5924.252990159143 3906314.9206092586 2354158.2602714365 833
638 2875.8910118153717 3910421.4530481854 2343755.2284340644 743
639 2295.031883611517 3910862.6532310178 2348726.1212870697 790
640 1642.8770192653278 3900884.531248128 2349648.177744694 787
641 5371.842332611401 3905432.379606775 2344216.081184335 788
642 3805.3987873216156 3905873.557410033 2349187.0318094264 789
643 40.374467322499214 3908499.6629372775 2331735.51139343 1361
644 5383.1608495399305 3911234.857914229 2331814.447555225 1360
645 3482.4496437365783 3914528.6944921496 2333353.7888526446 652
646 310.46096924781557 3913647.522787741 2323414.1247372804 563
647 4920.880518831761 3914456.0665609194 2329059.273572637 1364
648 4023.272625931138 3914139.3796374346 2330530.8737571365 1363
649 4608.096551139017 3921195.6999637354 2330232.6427852167 1357
650 2120.7083845887705 3911729.5900721806 2328388.177056877 1362
651 5365.3526049294 3904109.9624184174 2329304.9330400014 605
652 636.6274278070065 3909098.9557494447 2328844.2552028014 606
653 547.3686872535989 3904934.835239854 2333205.40479282 649
654 6178.7737579457 3933163.8614883977 2316605.7398078637 522
655 477.97369252434333 3942262.0544873937 2305750.4395954097 437
656 2333.3896689386925 3947251.4270705697 2305291.842361884 438
657 3148.878984791399 3947691.6383220814 2310260.2310411343 480
658 3473.0917475151196 3932283.4941738383 2306668.3254996603 435
659 6009.234692587606 3937272.743214867 2306209.2673084415 436
660 4418.032262280775 3945051.762537836 2305030.8478283715 1510
661 4148.226857418582 3950546.7128661727 2308468.504499281 1502
662 2657.9915076296775 3918196.275469799 2317984.639336288 519
663 4146.2983490081515 3923185.4058599262 2317524.7744608345 520
664 5696.485627719851 3922745.206425069 2312555.8016075785 475
665 2627.9486642360966 3927734.366230048 2312096.225314955 476
666 1903.920081576432 3932723.5902404 2311636.880107829 477
667 186.55986389668223 3928174.6015046174 2317065.141282349 521
668 4749.565686492846 3929182.2315703807 2316493.290735722 1518
669 921.2540295642947 3925584.252118103 2315665.756402619 1521
670 199.92134184958135 3933604.3075238434 2321574.900948732 567
671 4997.0542802375 3934044.9279519594 2326544.3598762853 611
672 3827.0494552683954 3934781.777854267 2318211.6554535488 1519
673 879.4005650687366 3928615.013716772 2322034.35841624 566
674 2492.59282996161 3930851.15252702 2321842.523664755 1366
675 5046.0536243225515 3969854.1071889647 2333273.3474428505 708
676 2744.7807786921862 3975726.8273325823 2342755.710177213 803
677 477.27862093169955 3970295.4287955873 2338243.3111095726 755
678 4181.642868745956 3970736.9080882017 2343213.559910577 802
679 5277.705378933023 3974402.783842667 2327845.9724666798 664
680 508.6222721338663 3960315.812904732 2339159.615789408 753
681 4372.031751400805 3965305.5915157697 2338701.3460489847 754
682 949.6087270173048 3960757.2442471655 2344129.9656381025 800
683 5247.871917331004 3965747.04675777 2343671.6450598887 801
684 715.1540100709875 3964423.160977509 2328761.606219916 662
685 122.58861473838027 3964864.2961184727 2333731.331881153 707
686 5887.022151369873 3966746.053987556 2335047.837395073 1517
687 1756.267353488896 3973156.705219284 2343186.5672639385 1329
688 2158.780554990638 3974804.823241036 2340334.340153099 1331
689 1898.8050116520842 3978951.6140547656 2322419.223774194 620
690 5673.928980396182 3976401.9579768167 2320873.426842717 1493
691 2316.8353830925075 3981092.513968863 2318985.6378906686 1492
692 4445.6749056823855 3983085.6238221433 2319697.6897989605 1491
693 4230.382850442935 3978510.70218639 2317450.2383618727 576
694 2932.7667895465356 3973961.748177184 2322876.6405150946 619
695 6159.430859400049 3968531.0926202433 2318365.2038628845 574
696 5212.896926064719 3973520.869285631 2317907.6049692137 575
697 2891.6460246437614 3968971.938688562 2323334.2901611375 618
698 3452.2210936600422 3969412.943682248 2328303.672573395 663
699 429.6415426506637 3970215.595237967 2314151.0648687417 1495
700 3120.829948780649 3966369.4852887103 2323682.3377059493 1497
701 5268.4022342376975 3968233.9415123616 2320694.652661016 1496
702 5909.684148932521 3975289.870069072 2315839.505606033 1494
703 6079.966192643139 3952240.860043159 2304833.475607044 439
704 5575.255461346822 3952681.1099703866 2309801.810206861 481
705 1787.065113790997 3951800.7771122456 2299865.450860784 404
706 5827.832999090695 3948319.113231205 2302477.78271144 1509
707 3449.877608013869 3957670.641230347 2309343.6204626868 482
708 2722.5323331809827 3961779.7384668095 2298949.515658112 406
709 77.98685091843309 3962219.903469634 2303917.4335192526 441
710 5716.513472329017 3967649.8789051175 2308427.9342201822 484
711 268.7774097696098 3972639.583478847 2307970.4377042307 485
712 6044.225449446146 3957230.352483525 2304375.339327884 440
713 6234.607087248454 3972199.1773889097 2303002.313282208 443
714 2882.137741686016 3977188.8984759618 2302545.0988327046 444
715 4247.883144087222 3967209.5120790447 2303459.758173849 442
716 4962.263607633645 3966769.305819809 2298491.8928377414 407
717 5160.126662974805 3971758.9297234896 2298034.4998600124 408
718 829.1844551942128 3962660.231182036 2308885.6618030374 483
719 5717.015968080742 3959785.812204594 2308348.995034277 1505
720 2402.8237280448616 3966171.299081804 2310943.6943846904 1506
721 6111.8039030876525 3955342.927658145 2302892.832302072 1503
722 4378.519904315016 3963786.1815722734 2297546.459253636 1507
723 2839.2108504501525 3961359.292770677 2305454.770090744 1504
724 4740.279662596906 3909980.4364828025 2338784.6173569155 696
725 1059.5427789041796 3905785.6069250247 2338296.954853148 650
726 1659.0335987658125 3909539.603921328 2333814.291724536 651
727 6063.320573760026 3914969.553884555 2338324.0568087734 697
728 4296.531577744091 3919958.738883859 2337863.730436233 698
729 3090.1264681049643 3916164.457613981 2335177.7617289047 1358
730 431.14427066752745 3919517.8525316752 2332893.519528455 653
731 2979.108130052872 3924507.0771315633 2332433.4837621897 654
732 221.1451272619064 3924947.990574509 2337403.6382490955 699
733 6062.16341476165 3929055.602474023 2327003.873061985 610
734 4747.1650941226535 3918636.620435556 2322953.970318227 564
735 4559.215197763902 3919077.146252414 2327923.598268521 608
736 2984.6839705573466 3914088.017330815 2328383.81027472 607
737 3607.9336877554583 3923625.784382893 2322494.04820828 565
738 68.0154407500716 3924066.341603767 2327463.6191948084 609
739 5800.089105306768 3929282.161793906 2325041.147264183 1365
740 5793.086108076952 3939916.1367268814 2336024.766865383 702
741 2716.1162403391895 3934926.690403166 2336484.1564593427 701
742 3141.7027529411107 3935367.8316327822 2341454.486791038 748
743 1243.9897858378968 3940357.3032941497 2340995.042934648 749
744 3406.6209177788533 3932885.161623556 2335982.9078284213 1354
745 3421.849519125103 3959874.5435661385 2334189.550494656 706
746 4845.690316605204 3949895.217654459 2335106.6902845576 704
747 6104.44404568541 3954884.850441694 2334648.003293221 705
748 1206.806321484034 3955326.0938700703 2339618.1203411613 752
749 4558.930127035235 3945788.198686801 2345506.340042556 797
750 5618.3617410978495 3950777.8193068425 2345047.3131219726 798
751 983.8949531745045 3955767.5014618426 2344588.5216559432 799
752 4376.616679716311 3944905.646113351 2335565.6114741736 703
753 4333.894173557459 3945346.8381582033 2340535.833908945 750
754 2942.020324231834 3950336.435318968 2340076.859712361 751
755 1747.7870371020338 3958527.1987795634 2342970.652486629 1332
756 4753.481715662227 3920975.423477088 2356241.041616573 1341
757 4883.261574880024 3946671.423581335 2355448.188728718 842
758 1272.808402339056 3931702.820386276 2356827.0036352454 883
759 1779.4883271602637 3941119.4386946615 2355205.244469929 885
760 3465.823512182143 3950615.9683145457 2352051.288663212 1333
761 2409.1874247973865 3932144.633903592 2361798.498274026 922
762 686.5843894775408 3921724.077204796 2357747.397201363 881
763 6261.6999243210885 3921428.5695961183 2365084.772688006 1339
764 2778.8842745188963 3916734.805993688 2358207.9490615064 880
765 628.4701271328837 3926713.4156349823 2357287.082057271 882
766 5619.581359094367 3931574.1897028806 2364679.2381149963 1335
767 5967.262316810613 3919710.984987733 2360734.1108789667 1340
768 551.2417722456224 3922165.8580519673 2362719.001313125 920
769 6011.700864316833 3929268.316207333 2360449.0770213185 1337
770 2568.8775714767075 3929484.606884852 2362882.595215127 1336
771 5422.506268102738 3917176.570706195 2363179.608866332 919
772 3500.3937654629717 3927155.2127497015 2362258.6311138174 921
773 3872.4261636851907 3925391.3408013145 2366244.256788124 1338
774 1813.6715880761205 4021370.375730955 2233436.787842627 17
775 3601.2621480761395 4021809.436931068 2238400.0159833734 34
776 1784.4807374200711 4026799.049724087 2237945.890951358 35
777 1964.4280190361976 4017259.002375378 2243817.9985337 52
778 5540.64010884947 4022248.638195449 2243363.6018515425 53
779 4612.6925131695 4022687.9790971335 2248327.5418472374 74
780 4950.5757396847075 4028744.160573948 2235728.7159725786 1412
781 1362.2923914091323 3997300.9150582287 2245637.822032778 48
782 4770.656507215209 4002290.366593248 2245182.5305907424 49
783 607.3270814336282 4007279.865624156 2244727.462876408 50
784 5931.630279506814 4012269.4112014985 2244272.618866004 51
785 1694.0045528801018 4011391.418833912 2234345.6086251503 15
786 1795.5216631497594 4016380.875126683 2233891.0869920966 16
787 4139.514089558206 4011830.342875205 2239308.9351859274 32
788 2982.681158355265 4016819.867663831 2238854.3640517043 33
789 4498.9689153178315 4060258.434379494 2274941.692966253 298
790 5206.141758755947 4065248.809702928 2274488.7855587862 299
791 5937.384878260784 4053947.019578662 2260498.6663064323 176
792 2809.668652497621 4054387.2542368914 2265463.716718088 216
793 1231.4489439131066 4054827.613653626 2270429.1051020427 257
794 4262.166229242156 4059817.8976771366 2269976.0125150937 258
795 1959.7181029324843 4053506.9101234353 2255533.957479452 143
796 681.5905092277375 4048956.8865782106 2260951.8990852674 175
797 321.0542517517125 4044406.9140148177 2266370.4957016534 214
798 2404.8772135982485 4049397.064205532 2265916.993022412 215
799 1073.5701154658539 4049837.368712137 2270882.424611546 256
800 1587.3836871444182 4052154.874032974 2268410.041660288 1414
801 2193.1114879184356 4059377.4831654704 2265010.6667436087 217
802 3812.9050505033506 4064367.7500473545 2264557.8430517884 218
803 1417.8825629649734 4064808.219840802 2269523.14680302 259
804 5632.315740807351 4069187.6428581183 2269296.482477285 260
805 989.1568697347448 3965449.654523154 2283590.197487572 279
806 5059.8110328800885 3960460.223773052 2284047.6610125136 278
807 1747.9873832374803 3955031.3896054486 2279538.658508648 237
808 1645.1807445735274 3955910.4769740566 2289472.3713119705 317
809 2883.8326535092774 3940503.08042993 2285879.795449524 274
810 3768.819708700779 3945492.2774562975 2285421.419782733 275
811 3178.407224094024 3956622.7107829135 2275686.397403988 1387
812 5353.036398740793 3956320.378886286 2251940.660214471 1399
813 6044.208152852142 3929646.618549313 2276863.6088424777 191
814 4863.124123823283 3930085.655297372 2281830.256403435 232
815 4997.653410926097 3920107.792418707 2282748.487558546 230
816 4672.932760519035 3925096.6921524894 2282289.2582724006 231
817 6266.111436462704 3934635.593081209 2276404.891968572 192
818 4407.346317742276 3961937.7506178766 2243866.920161463 21
819 4235.939423097923 3966926.77831192 2243410.117202512 22
820 4378.678150480439 3965562.483130864 2245466.499487618 1396
821 5412.703951773195 3931843.5736819226 2301700.0796312382 400
822 5657.0508628764765 3916436.7118642577 2298110.358156941 351
823 6156.086895521175 3916876.3295543273 2303078.4647408226 397
824 1292.8902300937193 3921865.346376564 2302618.773188486 398
825 2646.473448508731 3924037.271371497 2301469.974356795 1381
826 4067.615886571199 3932273.732207298 2303560.932945449 1380
827 4536.361514508567 3932449.834173685 2298409.6897144094 1379
828 6241.925556699854 3949163.808881437 2270064.0130839935 156
829 1642.334854795758 3954152.9696922833 2269606.258970296 157
830 74.22889133030017 3954592.0960168857 2274572.2927676924 196
831 4277.423223753911 3948724.9061242463 2265098.2591344486 121
832 4054.86087984453 3956047.02271296 2267295.0297901505 1394
833 1172.9898779557727 3917387.771202882 2288732.1351688774 1382
834 1049.9556633400405 3936832.782321047 2301241.077640588 401
835 6156.498698283942 3935953.382399851 2291305.639924356 313
836 2321.277315934325 3936392.995251402 2296273.2006321787 355
837 383.2463732795942 3941382.2233032985 2295814.4843699774 356
838 4682.313829675167 3946371.512387711 2295355.997362878 357
839 4651.968372567858 3941822.0530545097 2300782.3055145014 402
840 5365.993155956762 3946811.384959356 2300323.763254706 403
841 1394.269640658122 3940942.5656299647 2290846.979802484 314
842 4971.883643662088 3945931.809754124 2290388.5483265477 315
843 150.55086672873637 3948852.221778579 2298354.0476646847 1508
844 5938.802693191444 3956790.2285894426 2299407.368330168 405
845 5067.940494911462 3973670.9951905473 2262812.0234234454 126
846 1295.0516853521783 3926854.428059699 2302159.311482553 399
847 1768.8437832479917 3922305.186467737 2307587.1333005056 433
848 2476.2855152021243 3927294.308284768 2307127.614165563 434
849 1717.8133121941578 3965889.376634648 2288557.10885806 319
850 1657.692053160173 3970878.911308121 2288099.8205749127 320
851 813.2667091914865 3966329.2605358055 2293524.3418531017 361
852 5280.923156586867 3971318.840893264 2293067.001078388 362
853 4608.626489844309 3961339.7365796817 2293981.911861375 360
854 173.6888966435749 3960899.898213583 2289014.625767682 318
855 4396.116631358443 3956350.269951936 2294439.7111118124 359
856 2416.4622043669406 3951360.8615792007 2294897.7396108774 358
857 2201.321123809303 3976308.476724601 2292609.8895264696 363
858 3411.0634093627086 3976748.6092524906 2297577.336713752 409
859 4599.453191024753 3903387.4830280175 2264261.7517794403 84
860 4693.429425350206 3898837.2199799726 2269687.652146137 114
861 5013.628037786505 3899275.571087469 2274653.9962588614 148
862 4117.533443942321 3968242.700798403 2258303.6247037994 94
863 952.665405184113 3968681.6663495423 2263268.8193253325 125
864 3389.302137485403 3964131.4629830713 2268691.4294258924 159
865 2637.364047866319 3963692.3920827056 2263725.840840251 124
866 4585.050796577924 3959142.1880385065 2269148.7310857186 158
867 472.8759905066281 3963253.4849943006 2258760.592006619 93
868 267.28212943267357 3964968.5974347545 2264722.374908431 1390
869 1084.9109620065594 3958711.425905567 2264976.932083314 1392
870 1271.7361228459774 3961371.671400725 2263926.201510597 1391
871 5451.464437840891 3958188.435080076 2266303.989507516 1393
872 3366.302309035432 3920986.2073433134 2292682.992129421 310
873 3251.777510972521 3915997.276957016 2293142.5667881006 309
874 6129.921906254018 3925975.2023299546 2292223.646093599 311
875 3087.5256371236173 3921425.6865394018 2297650.7249172567 352
876 4430.506834960411 3926414.7259449777 2297191.3209111965 353
877 3355.3791236294783 3959581.3682829393 2274114.710043935 197
878 2006.4622076880567 3964570.6972925137 2273657.354144409 198
879 4610.382420370637 3969120.793588541 2268234.3539843448 160
880 1276.4411546380104 3974110.178917072 2267777.5047524525 161
881 3246.776169520823 3969560.08211024 2273200.2250622017 199
882 5143.314718745612 3960020.713661848 2279081.0212282054 238
883 2817.3205202935856 3969999.531508692 2278166.428937099 240
884 959.4357497089571 3964945.4740709024 2278413.534736304 239
885 2387.315875162922 3961686.5866098064 2275387.6312870714 1388
886 3842.8747943166795 3966289.542565704 2269501.906516956 1389
887 4186.244730414369 3953275.220430639 2259675.2016963866 91
888 3621.0620846685756 3958264.32455786 2259217.7843356007 92
889 5793.186988972092 3958703.173329944 2264183.087976382 123
890 258.30292786541975 3953714.011030758 2264640.560739805 122
891 2081.849650635564 3931874.293783056 2268951.506759574 1386
892 4449.643813317126 3935768.25814816 2268593.620814045 1385
893 417.6111789594606 3923780.275322728 2267390.135565395 116
894 2431.124898942894 3928769.0791931218 2266931.3090298288 117
895 4254.270237833342 3928330.577359632 2261965.6640266166 87
896 2857.3199037795184 3933319.3858312233 2261507.1214963123 88
897 4109.619111245574 3933757.9451458193 2266472.708113336 118
898 4822.078443409327 3923341.8308383618 2262424.4315780755 86
899 1843.914213375952 3935161.501741095 2262854.654383199 1384
900 312.86032757555483 3927225.1190336784 2261133.8801378 1383
901 4470.387635546651 3909252.705983062 2273734.190062325 149
902 96.22522550620471 3909691.353220399 2278700.7444560407 189
903 2337.0427822833203 3914241.372824472 2273274.626214291 151
904 78.380256156865 3919230.1046835887 2272815.288553569 152
905 5413.796762057784 3925535.8576031975 2287256.2906687246 271
906 1846.2269290660975 3930524.8695743377 2286797.230896544 272
907 4281.027078005164 3935513.944159533 2286338.3991551152 273
908 4980.573420654727 3931403.8291570726 2296732.146147352 354
909 5607.598772625457 3930964.260990927 2291764.5286896247 312
910 2907.2833989031283 3920546.909174584 2287715.578464421 270
911 1639.1589555225974 3935074.680922796 2281371.481959286 233
912 5569.656635251089 3940063.768097826 2280912.9349454506 234
913 2088.4216863120882 3929032.942188459 2293258.1335820965 1378
914 878.5052351387252 3932723.676519861 2284207.0553792017 1377
915 40.19998691890851 3936612.7797186375 2284545.0213119444 1376
916 230.9814830148048 3944174.706542602 2270521.993429041 155
917 2257.2196949849695 3938746.872243661 2266014.3328225827 119
918 466.187403910292 3943735.859549112 2265556.1831621486 120
919 1799.7766398284875 3934196.681025552 2271438.6328114746 153
920 2413.9236330062477 3939185.663612023 2270980.200005548 154
921 319.2615344110312 3972793.1068366817 2252882.0853551365 64
922 3081.3651569934405 3967803.897339496 2253338.7737351805 63
923 5334.23506164863 3967365.2563764015 2248374.27003173 23
924 817.6622516522862 3958708.205672648 2245829.4543692563 1397
925 5808.301729743637 3960188.0069151423 2249401.3698136634 1398
926 2270.1993313032303 3957387.12642162 2249288.209922376 41
927 2113.8206598612946 3957825.6421220745 2254252.8237798414 61
928 823.6514713990975 3962814.7421199526 2253795.686540967 62
929 3893.8409433029055 3914680.072768288 2278241.120355298 190
930 2053.05065992815 3910130.1869048206 2283667.6283411123 228
931 2732.8814886254145 3915118.957026211 2283207.9442520933 229
932 6039.34730757767 3910569.2066569673 2288634.8380866228 268
933 1220.2560244460878 3915558.0252165967 2288175.0942742294 269
934 3857.052675169983 3918353.1472062655 2262883.4241414806 85
935 1232.986878329501 3918791.534471424 2267849.187711212 115
936 3738.3469437734448 3939624.629027503 2275946.401921445 193
937 1599.209331111411 3944613.7254548 2275488.138704867 194
938 2939.579651171604 3949602.881429317 2275030.102320457 195
939 4435.344201874938 3945052.915891146 2280454.6153652677 235
940 5124.226878533374 3950042.123371051 2279996.5232199794 236
941 2501.473484279994 3950481.534309014 2284963.2721555457 276
942 2941.9467193194705 3955470.850058069 2284505.3525666334 277
943 3012.8080062868025 3950921.113844797 2289930.3454969623 316
