location subarea numcant
1873 110 0422
1874 110 0422
1875 110 0422
1876 9 0402
1877 9 0402
1878 9 0402
1879 9 0402
1880 9 0402
1881 45 0409
1882 45 0409
1883 45 0409
1884 90 0618
1885 90 0618
1886 90 0618
1887 90 0618
1888 90 0618
1889 90 0618
1890 133 0629
1891 133 0629
1892 133 0629
1893 133 0629
1894 133 0629
1895 133 0629
1896 128 0627
1897 128 0627
1898 128 0627
1899 47 0609
1900 47 0609
1901 123 0626
1902 19 0604
1903 19 0604
1904 24 8405
1905 24 8405
1906 55 8410
1907 55 8410
1908 55 8410
1909 92 8418
1910 92 8418
1911 92 8418
1912 92 8418
1913 92 8418
1914 92 8418
1915 92 8418
1916 92 8418
1917 92 8418
1918 92 8418
1919 66 8412
1920 66 8412
1921 66 8412
1922 4 8401
1923 4 8401
1924 4 8401
1925 4 8401
1926 102 8420
1927 16 0403
1928 16 0403
1929 16 0403
1930 16 0403
1931 103 0420
1932 16 0403
1933 16 0403
1934 56 0410
1935 56 0410
1936 56 0410
1937 56 0410
1938 56 0410
1939 56 0410
1940 98 0419
1941 98 0419
1942 98 0419
1943 76 0414
1944 76 0414
1945 76 0414
1946 76 0414
1947 76 0414
1948 76 0414
1949 79 0415
1950 79 0415
1951 79 0415
1952 79 0415
1953 79 0415
1954 79 0415
1955 25 0405
1956 25 0405
1957 25 0405
1958 25 0405
1959 25 0405
1960 110 0422
1961 110 0422
1962 110 0422
1963 110 0422
1964 9 0402
1965 9 0402
1966 9 0402
1967 45 0409
1968 45 0409
1969 45 0409
1970 45 0409
1971 90 0618
1972 90 0618
1973 90 0618
1974 90 0618
1975 133 0629
1976 133 0629
1977 133 0629
1978 133 0629
1979 133 0629
1980 133 0629
1981 133 0629
1982 133 0629
1983 133 0629
1984 128 0627
1985 128 0627
1986 128 0627
1987 47 0609
1988 47 0609
1989 47 0609
1990 123 0626
1991 123 0626
1992 19 0604
1993 19 0604
1994 180 8497
1995 180 8497
1996 10 8402
1997 24 8405
1998 24 8405
1999 55 8410
2000 92 8418
2001 92 8418
2002 92 8418
2003 92 8418
2004 92 8418
2005 92 8418
2006 92 8418
2007 92 8418
2008 92 8418
2009 66 8412
2010 66 8412
2011 4 8401
2012 4 8401
2013 4 8401
2014 4 8401
2015 4 8401
2016 16 0403
2017 16 0403
2018 16 0403
2019 16 0403
2020 103 0420
2021 16 0403
2022 16 0403
2023 56 0410
2024 56 0410
2025 56 0410
2026 56 0410
2027 56 0410
2028 56 0410
2029 98 0419
2030 98 0419
2031 76 0414
2032 76 0414
2033 76 0414
2034 76 0414
2035 76 0414
2036 76 0414
2037 79 0415
2038 79 0415
2039 79 0415
2040 79 0415
2041 79 0415
2042 25 0405
2043 25 0405
2044 25 0405
2045 25 0405
2046 25 0405
2047 110 0422
2048 110 0422
2049 110 0422
2050 110 0422
2051 9 0402
2052 9 0402
2053 9 0402
2054 45 0409
2055 45 0409
2056 45 0409
2057 90 0618
2058 90 0618
2059 90 0618
2060 90 0618
2061 90 0618
2062 90 0618
2063 100 0620
2064 133 0629
2065 133 0629
2066 133 0629
2067 128 0627
2068 128 0627
2069 47 0609
2070 123 0626
2071 123 0626
2072 123 0626
2073 19 0604
2074 19 0604
2075 180 8497
2076 180 8497
2077 10 8402
2078 24 8405
2079 24 8405
2080 72 8413
2081 72 8413
2082 72 8413
2083 92 8418
2084 92 8418
2085 72 8413
2086 72 8413
2087 72 8413
2088 72 8413
2089 92 8418
2090 66 8412
2091 66 8412
2092 66 8412
2093 4 8401
2094 4 8401
2095 4 8401
2096 4 8401
2097 4 8401
2098 4 8401
2099 4 8401
2100 16 0403
2101 16 0403
2102 16 0403
2103 103 0420
2104 103 0420
2105 103 0420
2106 56 0410
2107 56 0410
2108 56 0410
2109 56 0410
2110 56 0410
2111 56 0410
2112 98 0419
2113 76 0414
2114 76 0414
2115 76 0414
2116 76 0414
2117 76 0414
2118 79 0415
2119 79 0415
2120 79 0415
2121 79 0415
2122 79 0415
2123 79 0415
2124 25 0405
2125 25 0405
2126 25 0405
2127 25 0405
2128 25 0405
2129 110 0422
2130 30 0406
2131 9 0402
2132 9 0402
2133 9 0402
2134 45 0409
2135 45 0409
2136 45 0409
2137 104 0621
2138 104 0621
2139 45 0409
2140 45 0409
2141 45 0409
2142 90 0618
2143 90 0618
2144 100 0620
2145 100 0620
2146 100 0620
2147 68 0612
2148 68 0612
2149 47 0609
2150 47 0609
2151 123 0626
2152 123 0626
2153 123 0626
2154 123 0626
2155 123 0626
2156 180 8497
2157 180 8497
2158 180 8497
2159 180 8497
2160 180 8497
2161 116 8423
2162 72 8413
2163 72 8413
2164 72 8413
2165 72 8413
2166 72 8413
2167 72 8413
2168 72 8413
2169 72 8413
2170 66 8412
2171 66 8412
2172 66 8412
2173 66 8412
2174 4 8401
2175 4 8401
2176 4 8401
2177 4 8401
2178 4 8401
2179 4 8401
2180 4 8401
2181 4 8401
2182 4 8401
2183 4 8401
2184 4 8401
2185 4 8401
2186 103 0420
2187 103 0420
2188 103 0420
2189 103 0420
2190 103 0420
2191 56 0410
2192 56 0410
2193 56 0410
2194 56 0410
2195 56 0410
2196 56 0410
2197 56 0410
2198 98 0419
2199 76 0414
2200 76 0414
2201 76 0414
2202 76 0414
2203 76 0414
2204 79 0415
2205 79 0415
2206 79 0415
2207 79 0415
2208 88 0417
2209 88 0417
2210 88 0417
2211 79 0415
2212 25 0405
2213 30 0406
2214 9 0402
2215 9 0402
2216 9 0402
2217 9 0402
2218 45 0409
2219 45 0409
2220 104 0621
2221 104 0621
2222 104 0621
2223 104 0621
2224 104 0621
2225 100 0620
2226 100 0620
2227 100 0620
2228 100 0620
2229 100 0620
2230 100 0620
2231 128 0627
2232 68 0612
2233 68 0612
2234 36 0607
2235 36 0607
2236 47 0609
2237 47 0609
2238 47 0609
2239 47 0609
2240 123 0626
2241 123 0626
2242 123 0626
2243 180 8497
2244 180 8497
2245 180 8497
2246 180 8497
2247 180 8497
2248 180 8497
2249 116 8423
2250 72 8413
2251 72 8413
2252 72 8413
2253 72 8413
2254 72 8413
2255 72 8413
2256 72 8413
2257 72 8413
2258 72 8413
2259 72 8413
2260 66 8412
2261 66 8412
2262 66 8412
2263 66 8412
2264 66 8412
2265 66 8412
2266 4 8401
2267 4 8401
2268 4 8401
2269 4 8401
2270 4 8401
2271 4 8401
2272 4 8401
2273 4 8401
2274 4 8401
2275 4 8401
2276 4 8401
2277 103 0420
2278 103 0420
2279 103 0420
2280 103 0420
2281 56 0410
2282 56 0410
2283 56 0410
2284 56 0410
2285 56 0410
2286 56 0410
2287 56 0410
2288 56 0410
2289 76 0414
2290 76 0414
2291 134 0429
2292 134 0429
2293 134 0429
2294 106 0421
2295 106 0421
2296 106 0421
2297 88 0417
2298 88 0417
2299 88 0417
2300 25 0405
2301 25 0405
2302 25 0405
2303 25 0405
2304 30 0406
2305 30 0406
2306 30 0406
2307 30 0406
2308 30 0406
2309 104 0621
2310 104 0621
2311 104 0621
2312 104 0621
2313 104 0621
2314 100 0620
2315 39 0608
2316 39 0608
2317 100 0620
2318 100 0620
2319 100 0620
2320 100 0620
2321 100 0620
2322 100 0620
2323 68 0612
2324 68 0612
2325 68 0612
2326 36 0607
2327 36 0607
2328 36 0607
2329 47 0609
2330 47 0609
2331 123 0626
2332 123 0626
2333 37 1307
2334 37 1307
2335 37 1307
2336 37 1307
2337 37 1307
2338 37 1307
2339 180 8497
2340 180 8497
2341 59 8411
2342 59 8411
2343 72 8413
2344 72 8413
2345 72 8413
2346 72 8413
2347 72 8413
2348 72 8413
2349 72 8413
2350 72 8413
2351 66 8412
2352 66 8412
2353 66 8412
2354 66 8412
2355 66 8412
2356 66 8412
2357 4 8401
2358 4 8401
2359 4 8401
2360 4 8401
2361 4 8401
2362 4 8401
2363 4 8401
2364 4 8401
2365 4 8401
2366 4 8401
2367 4 8401
2368 103 0420
2369 103 0420
2370 103 0420
2371 103 0420
2372 56 0410
2373 73 0413
2374 56 0410
2375 56 0410
2376 73 0413
2377 56 0410
2378 56 0410
2379 76 0414
2380 134 0429
2381 134 0429
2382 134 0429
2383 134 0429
2384 134 0429
2385 134 0429
2386 106 0421
2387 106 0421
2388 106 0421
2389 106 0421
2390 88 0417
2391 25 0405
2392 25 0405
2393 30 0406
2394 30 0406
2395 30 0406
2396 30 0406
2397 30 0406
2398 30 0406
2399 30 0406
2400 104 0621
2401 104 0621
2402 104 0621
2403 104 0621
2404 104 0621
2405 104 0621
2406 104 0621
2407 104 0621
2408 39 0608
2409 39 0608
2410 39 0608
2411 39 0608
2412 39 0608
2413 39 0608
2414 163 0650
2415 100 0620
2416 68 0612
2417 68 0612
2418 68 0612
2419 36 0607
2420 36 0607
2421 36 0607
2422 47 0609
2423 47 0609
2424 47 0609
2425 47 0609
2426 123 0626
2427 123 0626
2428 144 1333
2429 37 1307
2430 37 1307
2431 37 1307
2432 37 1307
2433 37 1307
2434 37 1307
2435 37 1307
2436 37 1307
2437 59 8411
2438 59 8411
2439 59 8411
2440 72 8413
2441 72 8413
2442 72 8413
2443 72 8413
2444 72 8413
2445 72 8413
2446 72 8413
2447 66 8412
2448 66 8412
2449 66 8412
2450 66 8412
2451 66 8412
2452 33 8407
2453 4 8401
2454 4 8401
2455 4 8401
2456 4 8401
2457 4 8401
2458 4 8401
2459 4 8401
2460 4 8401
2461 4 8401
2462 4 8401
2463 103 0420
2464 103 0420
2465 103 0420
2466 103 0420
2467 103 0420
2468 103 0420
2469 73 0413
2470 187 0498
2471 187 0498
2472 73 0413
2473 56 0410
2474 134 0429
2475 134 0429
2476 134 0429
2477 134 0429
2478 134 0429
2479 134 0429
2480 134 0429
2481 106 0421
2482 106 0421
2483 106 0421
2484 106 0421
2485 88 0417
2486 88 0417
2487 88 0417
2488 25 0405
2489 25 0405
2490 30 0406
2491 30 0406
2492 30 0406
2493 30 0406
2494 104 0621
2495 104 0621
2496 104 0621
2497 104 0621
2498 104 0621
2499 104 0621
2500 39 0608
2501 39 0608
2502 39 0608
2503 39 0608
2504 163 0650
2505 163 0650
2506 68 0612
2507 68 0612
2508 68 0612
2509 36 0607
2510 36 0607
2511 36 0607
2512 36 0607
2513 47 0609
2514 47 0609
2515 47 0609
2516 167 0652
2517 167 0652
2518 71 0613
2519 144 1333
2520 144 1333
2521 144 1333
2522 37 1307
2523 37 1307
2524 37 1307
2525 37 1307
2526 37 1307
2527 37 1307
2528 37 1307
2529 37 1307
2530 124 1326
2531 124 1326
2532 59 8411
2533 59 8411
2534 59 8411
2535 59 8411
2536 59 8411
2537 59 8411
2538 59 8411
2539 33 8407
2540 66 8412
2541 66 8412
2542 66 8412
2543 66 8412
2544 66 8412
2545 33 8407
2546 33 8407
2547 4 8401
2548 4 8401
2549 4 8401
2550 4 8401
2551 4 8401
2552 4 8401
2553 4 8401
2554 4 8401
2555 103 0420
2556 103 0420
2557 103 0420
2558 103 0420
2559 103 0420
2560 103 0420
2561 103 0420
2562 187 0498
2563 187 0498
2564 187 0498
2565 187 0498
2566 187 0498
2567 73 0413
2568 134 0429
2569 134 0429
2570 134 0429
2571 134 0429
2572 134 0429
2573 134 0429
2574 134 0429
2575 106 0421
2576 106 0421
2577 106 0421
2578 106 0421
2579 106 0421
2580 88 0417
2581 88 0417
2582 88 0417
2583 88 0417
2584 88 0417
2585 30 0406
2586 30 0406
2587 30 0406
2588 30 0406
2589 30 0406
2590 30 0406
2591 30 0406
2592 30 0406
2593 30 0406
2594 104 0621
2595 104 0621
2596 104 0621
2597 104 0621
2598 104 0621
2599 39 0608
2600 39 0608
2601 39 0608
2602 39 0608
2603 163 0650
2604 68 0612
2605 68 0612
2606 68 0612
2607 68 0612
2608 36 0607
2609 36 0607
2610 36 0607
2611 47 0609
2612 47 0609
2613 47 0609
2614 167 0652
2615 167 0652
2616 170 0693
2617 170 0693
2618 144 1333
2619 144 1333
2620 144 1333
2621 144 1333
2622 37 1307
2623 37 1307
2624 37 1307
2625 37 1307
2626 37 1307
2627 37 1307
2628 37 1307
2629 124 1326
2630 124 1326
2631 124 1326
2632 59 8411
2633 59 8411
2634 59 8411
2635 59 8411
2636 59 8411
2637 59 8411
2638 33 8407
2639 33 8407
2640 33 8407
2641 33 8407
2642 66 8412
2643 33 8407
2644 33 8407
2645 33 8407
2646 33 8407
2647 33 8407
2648 4 8401
2649 4 8401
2650 4 8401
2651 4 8401
2652 4 8401
2653 4 8401
2654 103 0420
2655 103 0420
2656 103 0420
2657 103 0420
2658 145 0433
2659 145 0433
2660 145 0433
2661 145 0433
2662 187 0498
2663 187 0498
2664 187 0498
2665 187 0498
2666 134 0429
2667 134 0429
2668 134 0429
2669 134 0429
2670 134 0429
2671 134 0429
2672 134 0429
2673 134 0429
2674 106 0421
2675 106 0421
2676 106 0421
2677 106 0421
2678 88 0417
2679 88 0417
2680 88 0417
2681 88 0417
2682 30 0406
2683 30 0406
2684 30 0406
2685 30 0406
2686 30 0406
2687 30 0406
2688 30 0406
2689 30 0406
2690 104 0621
2691 104 0621
2692 104 0621
2693 104 0621
2694 104 0621
2695 104 0621
2696 104 0621
2697 39 0608
2698 39 0608
2699 39 0608
2700 39 0608
2701 39 0608
2702 39 0608
2703 39 0608
2704 39 0608
2705 39 0608
2706 163 0650
2707 163 0650
2708 68 0612
2709 68 0612
2710 68 0612
2711 36 0607
2712 36 0607
2713 47 0609
2714 47 0609
2715 47 0609
2716 167 0652
2717 167 0652
2718 170 0693
2719 144 1333
2720 144 1333
2721 144 1333
2722 144 1333
2723 37 1307
2724 140 1331
2725 140 1331
2726 37 1307
2727 37 1307
2728 37 1307
2729 37 1307
2730 124 1326
2731 124 1326
2732 124 1326
2733 124 1326
2734 59 8411
2735 59 8411
2736 59 8411
2737 59 8411
2738 59 8411
2739 33 8407
2740 33 8407
2741 33 8407
2742 33 8407
2743 33 8407
2744 33 8407
2745 33 8407
2746 33 8407
2747 33 8407
2748 33 8407
2749 33 8407
2750 4 8401
2751 94 8419
2752 94 8419
2753 94 8419
2754 145 0433
2755 145 0433
2756 145 0433
2757 187 0498
2758 187 0498
2759 134 0429
2760 134 0429
2761 134 0429
2762 134 0429
2763 134 0429
2764 134 0429
2765 106 0421
2766 106 0421
2767 106 0421
2768 106 0421
2769 106 0421
2770 106 0421
2771 88 0417
2772 88 0417
2773 88 0417
2774 5 8301
2775 88 0417
2776 88 0417
2777 30 0406
2778 30 0406
2779 30 0406
2780 40 8308
2781 30 0406
2782 40 8308
2783 40 8308
2784 40 8308
2785 104 0621
2786 104 0621
2787 104 0621
2788 104 0621
2789 104 0621
2790 104 0621
2791 104 0621
2792 39 0608
2793 39 0608
2794 39 0608
2795 39 0608
2796 39 0608
2797 39 0608
2798 39 0608
2799 163 0650
2800 163 0650
2801 68 0612
2802 68 0612
2803 158 0643
2804 68 0612
2805 36 0607
2806 36 0607
2807 47 0609
2808 47 0609
2809 47 0609
2810 167 0652
2811 167 0652
2812 144 1333
2813 144 1333
2814 144 1333
2815 144 1333
2816 140 1331
2817 140 1331
2818 140 1331
2819 140 1331
2820 140 1331
2821 140 1331
2822 124 1326
2823 124 1326
2824 124 1326
2825 124 1326
2826 124 1326
2827 124 1326
2828 59 8411
2829 59 8411
2830 33 8407
2831 33 8407
2832 33 8407
2833 33 8407
2834 33 8407
2835 33 8407
2836 33 8407
2837 94 8419
2838 94 8419
2839 94 8419
2840 94 8419
2841 94 8419
2842 94 8419
2843 94 8419
2844 145 0433
2845 145 0433
2846 143 0432
2847 143 0432
2848 187 0498
2849 134 0429
2850 134 0429
2851 134 0429
2852 134 0429
2853 134 0429
2854 106 0421
2855 106 0421
2856 106 0421
2857 106 0421
2858 106 0421
2859 106 0421
2860 88 0417
2861 5 8301
2862 5 8301
2863 88 0417
2864 88 0417
2865 88 0417
2866 88 0417
2867 40 8308
2868 40 8308
2869 40 8308
2870 40 8308
2871 40 8308
2872 40 8308
2873 104 0621
2874 104 0621
2875 104 0621
2876 104 0621
2877 104 0621
2878 104 0621
2879 104 0621
2880 104 0621
2881 104 0621
2882 7 0602
2883 39 0608
2884 39 0608
2885 7 0602
2886 7 0602
2887 7 0602
2888 130 0628
2889 130 0628
2890 130 0628
2891 130 0628
2892 189 0699
2893 189 0699
2894 189 0699
2895 158 0643
2896 158 0643
2897 158 0643
2898 158 0643
2899 158 0643
2900 136 0630
2901 13 0603
2902 144 1333
2903 144 1333
2904 144 1333
2905 144 1333
2906 144 1333
2907 140 1331
2908 140 1331
2909 140 1331
2910 140 1331
2911 140 1331
2912 140 1331
2913 124 1326
2914 124 1326
2915 124 1326
2916 124 1326
2917 124 1326
2918 59 8411
2919 59 8411
2920 59 8411
2921 33 8407
2922 41 8408
2923 41 8408
2924 41 8408
2925 41 8408
2926 94 8419
2927 94 8419
2928 94 8419
2929 94 8419
2930 94 8419
2931 94 8419
2932 94 8419
2933 94 8419
2934 94 8419
2935 94 8419
2936 143 0432
2937 143 0432
2938 143 0432
2939 143 0432
2940 134 0429
2941 134 0429
2942 134 0429
2943 134 0429
2944 134 0429
2945 134 0429
2946 134 0429
2947 106 0421
2948 106 0421
2949 106 0421
2950 106 0421
2951 106 0421
2952 5 8301
2953 5 8301
2954 5 8301
2955 5 8301
2956 5 8301
2957 30 0406
2958 40 8308
2959 40 8308
2960 40 8308
2961 40 8308
2962 40 8308
2963 40 8308
2964 40 8308
2965 40 8308
2966 65 8312
2967 104 0621
2968 121 0625
2969 121 0625
2970 104 0621
2971 104 0621
2972 104 0621
2973 7 0602
2974 7 0602
2975 7 0602
2976 7 0602
2977 7 0602
2978 7 0602
2979 130 0628
2980 130 0628
2981 130 0628
2982 130 0628
2983 189 0699
2984 189 0699
2985 189 0699
2986 189 0699
2987 189 0699
2988 158 0643
2989 136 0630
2990 136 0630
2991 136 0630
2992 144 1333
2993 144 1333
2994 144 1333
2995 144 1333
2996 144 1333
2997 140 1331
2998 140 1331
2999 140 1331
3000 140 1331
3001 140 1331
3002 140 1331
3003 124 1326
3004 124 1326
3005 124 1326
3006 124 1326
3007 124 1326
3008 124 1326
3009 124 1326
3010 59 8411
3011 59 8411
3012 41 8408
3013 41 8408
3014 41 8408
3015 41 8408
3016 41 8408
3017 41 8408
3018 41 8408
3019 41 8408
3020 41 8408
3021 41 8408
3022 94 8419
3023 94 8419
3024 94 8419
3025 94 8419
3026 94 8419
3027 94 8419
3028 94 8419
3029 94 8419
3030 94 8419
3031 94 8419
3032 143 0432
3033 143 0432
3034 143 0432
3035 134 0429
3036 134 0429
3037 134 0429
3038 134 0429
3039 97 8319
3040 106 0421
3041 106 0421
3042 106 0421
3043 106 0421
3044 106 0421
3045 106 0421
3046 106 0421
3047 5 8301
3048 40 8308
3049 40 8308
3050 40 8308
3051 40 8308
3052 40 8308
3053 40 8308
3054 40 8308
3055 40 8308
3056 65 8312
3057 65 8312
3058 121 0625
3059 121 0625
3060 121 0625
3061 7 0602
3062 7 0602
3063 7 0602
3064 7 0602
3065 7 0602
3066 7 0602
3067 7 0602
3068 7 0602
3069 7 0602
3070 130 0628
3071 130 0628
3072 130 0628
3073 130 0628
3074 189 0699
3075 189 0699
3076 189 0699
3077 189 0699
3078 189 0699
3079 136 0630
3080 144 1333
3081 144 1333
3082 144 1333
3083 144 1333
3084 144 1333
3085 140 1331
3086 140 1331
3087 140 1331
3088 140 1331
3089 140 1331
3090 124 1326
3091 124 1326
3092 124 1326
3093 124 1326
3094 124 1326
3095 124 1326
3096 48 1309
3097 41 8408
3098 41 8408
3099 41 8408
3100 41 8408
3101 41 8408
3102 41 8408
3103 41 8408
3104 41 8408
3105 41 8408
3106 41 8408
3107 41 8408
3108 41 8408
3109 94 8419
3110 94 8419
3111 94 8419
3112 94 8419
3113 94 8419
3114 94 8419
3115 94 8419
3116 94 8419
3117 94 8419
3118 94 8419
3119 94 8419
3120 94 8419
3121 143 0432
3122 97 8319
3123 97 8319
3124 97 8319
3125 134 0429
3126 134 0429
3127 134 0429
3128 106 0421
3129 106 0421
3130 106 0421
3131 106 0421
3132 106 0421
3133 5 8301
3134 5 8301
3135 5 8301
3136 5 8301
3137 40 8308
3138 40 8308
3139 40 8308
3140 40 8308
3141 40 8308
3142 40 8308
3143 40 8308
3144 40 8308
3145 40 8308
3146 65 8312
3147 121 0625
3148 121 0625
3149 121 0625
3150 121 0625
3151 121 0625
3152 7 0602
3153 7 0602
3154 7 0602
3155 7 0602
3156 7 0602
3157 7 0602
3158 7 0602
3159 159 0645
3160 159 0645
3161 130 0628
3162 130 0628
3163 189 0699
3164 189 0699
3165 189 0699
3166 136 0630
3167 184 1398
3168 144 1333
3169 144 1333
3170 144 1333
3171 14 1303
3172 14 1303
3173 140 1331
3174 140 1331
3175 140 1331
3176 140 1331
3177 124 1326
3178 124 1326
3179 48 1309
3180 124 1326
3181 124 1326
3182 124 1326
3183 48 1309
3184 48 1309
3185 48 1309
3186 48 1309
3187 48 1309
3188 64 1312
3189 64 1312
3190 64 1312
3191 41 8408
3192 41 8408
3193 41 8408
3194 41 8408
3195 41 8408
3196 94 8419
3197 94 8419
3198 94 8419
3199 94 8419
3200 94 8419
3201 94 8419
3202 94 8419
3203 94 8419
3204 94 8419
3205 94 8419
3206 94 8419
3207 94 8419
3208 94 8419
3209 97 8319
3210 97 8319
3211 97 8319
3212 134 0429
3213 97 8319
3214 97 8319
3215 97 8319
3216 106 0421
3217 106 0421
3218 106 0421
3219 126 8326
3220 5 8301
3221 5 8301
3222 5 8301
3223 5 8301
3224 5 8301
3225 40 8308
3226 40 8308
3227 40 8308
3228 65 8312
3229 65 8312
3230 65 8312
3231 65 8312
3232 65 8312
3233 121 0625
3234 121 0625
3235 121 0625
3236 121 0625
3237 171 0694
3238 171 0694
3239 7 0602
3240 7 0602
3241 7 0602
3242 7 0602
3243 7 0602
3244 159 0645
3245 159 0645
3246 175 0696
3247 175 0696
3248 22 0605
3249 189 0699
3250 184 1398
3251 184 1398
3252 14 1303
3253 14 1303
3254 14 1303
3255 14 1303
3256 140 1331
3257 140 1331
3258 140 1331
3259 140 1331
3260 48 1309
3261 48 1309
3262 48 1309
3263 48 1309
3264 48 1309
3265 48 1309
3266 48 1309
3267 124 1326
3268 48 1309
3269 48 1309
3270 48 1309
3271 48 1309
3272 64 1312
3273 64 1312
3274 64 1312
3275 64 1312
3276 64 1312
3277 64 1312
3278 41 8408
3279 41 8408
3280 41 8408
3281 41 8408
3282 94 8419
3283 94 8419
3284 94 8419
3285 94 8419
3286 94 8419
3287 94 8419
3288 94 8419
3289 94 8419
3290 94 8419
3291 94 8419
3292 94 8419
3293 127 1327
3294 97 8319
3295 97 8319
3296 97 8319
3297 97 8319
3298 97 8319
3299 97 8319
3300 97 8319
3301 97 8319
3302 106 0421
3303 106 0421
3304 126 8326
3305 126 8326
3306 126 8326
3307 5 8301
3308 5 8301
3309 65 8312
3310 65 8312
3311 65 8312
3312 121 0625
3313 121 0625
3314 121 0625
3315 121 0625
3316 121 0625
3317 171 0694
3318 171 0694
3319 171 0694
3320 7 0602
3321 7 0602
3322 7 0602
3323 7 0602
3324 7 0602
3325 159 0645
3326 159 0645
3327 175 0696
3328 175 0696
3329 22 0605
3330 189 0699
3331 184 1398
3332 184 1398
3333 14 1303
3334 14 1303
3335 14 1303
3336 140 1331
3337 140 1331
3338 140 1331
3339 140 1331
3340 140 1331
3341 48 1309
3342 48 1309
3343 48 1309
3344 48 1309
3345 48 1309
3346 48 1309
3347 48 1309
3348 48 1309
3349 48 1309
3350 48 1309
3351 48 1309
3352 48 1309
3353 48 1309
3354 64 1312
3355 64 1312
3356 64 1312
3357 64 1312
3358 64 1312
3359 64 1312
3360 64 1312
3361 64 1312
3362 41 8408
3363 94 8419
3364 94 8419
3365 94 8419
3366 94 8419
3367 94 8419
3368 94 8419
3369 94 8419
3370 94 8419
3371 94 8419
3372 127 1327
3373 127 1327
3374 127 1327
3375 127 1327
3376 97 8319
3377 97 8319
3378 97 8319
3379 97 8319
3380 97 8319
3381 97 8319
3382 106 0421
3383 126 8326
3384 126 8326
3385 126 8326
3386 126 8326
3387 5 8301
3388 65 8312
3389 65 8312
3390 65 8312
3391 65 8312
3392 121 0625
3393 121 0625
3394 121 0625
3395 121 0625
3396 121 0625
3397 171 0694
3398 171 0694
3399 171 0694
3400 7 0602
3401 7 0602
3402 7 0602
3403 159 0645
3404 159 0645
3405 159 0645
3406 159 0645
3407 184 1398
3408 184 1398
3409 184 1398
3410 184 1398
3411 184 1398
3412 184 1398
3413 184 1398
3414 184 1398
3415 184 1398
3416 184 1398
3417 184 1398
3418 140 1331
3419 140 1331
3420 48 1309
3421 48 1309
3422 48 1309
3423 48 1309
3424 48 1309
3425 48 1309
3426 14 1303
3427 48 1309
3428 48 1309
3429 48 1309
3430 48 1309
3431 142 1332
3432 165 1351
3433 165 1351
3434 48 1309
3435 48 1309
3436 64 1312
3437 64 1312
3438 64 1312
3439 64 1312
3440 64 1312
3441 64 1312
3442 64 1312
3443 64 1312
3444 127 1327
3445 127 1327
3446 94 8419
3447 94 8419
3448 94 8419
3449 94 8419
3450 94 8419
3451 127 1327
3452 127 1327
3453 127 1327
3454 127 1327
3455 97 8319
3456 97 8319
3457 97 8319
3458 97 8319
3459 97 8319
3460 97 8319
3461 126 8326
3462 126 8326
3463 126 8326
3464 126 8326
3465 126 8326
3466 126 8326
3467 5 8301
3468 5 8301
3469 29 8306
3470 65 8312
3471 65 8312
3472 65 8312
3473 65 8312
3474 65 8312
3475 65 8312
3476 65 8312
3477 65 8312
3478 121 0625
3479 121 0625
3480 121 0625
3481 121 0625
3482 171 0694
3483 171 0694
3484 171 0694
3485 160 0646
3486 7 0602
3487 7 0602
3488 2 0601
3489 2 0601
3490 2 0601
3491 159 0645
3492 184 1398
3493 184 1398
3494 184 1398
3495 184 1398
3496 184 1398
3497 184 1398
3498 184 1398
3499 184 1398
3500 184 1398
3501 184 1398
3502 184 1398
3503 184 1398
3504 14 1303
3505 14 1303
3506 14 1303
3507 14 1303
3508 14 1303
3509 14 1303
3510 48 1309
3511 48 1309
3512 48 1309
3513 48 1309
3514 142 1332
3515 142 1332
3516 142 1332
3517 142 1332
3518 165 1351
3519 165 1351
3520 64 1312
3521 64 1312
3522 64 1312
3523 64 1312
3524 64 1312
3525 64 1312
3526 64 1312
3527 64 1312
3528 127 1327
3529 127 1327
3530 127 1327
3531 127 1327
3532 127 1327
3533 127 1327
3534 127 1327
3535 127 1327
3536 127 1327
3537 127 1327
3538 127 1327
3539 127 1327
3540 127 1327
3541 97 8319
3542 97 8319
3543 97 8319
3544 97 8319
3545 97 8319
3546 97 8319
3547 97 8319
3548 97 8319
3549 97 8319
3550 97 8319
3551 126 8326
3552 126 8326
3553 126 8326
3554 126 8326
3555 126 8326
3556 126 8326
3557 5 8301
3558 5 8301
3559 5 8301
3560 58 8311
3561 58 8311
3562 58 8311
3563 29 8306
3564 29 8306
3565 29 8306
3566 29 8306
3567 29 8306
3568 29 8306
3569 65 8312
3570 65 8312
3571 65 8312
3572 65 8312
3573 65 8312
3574 65 8312
3575 65 8312
3576 65 8312
3577 65 8312
3578 121 0625
3579 121 0625
3580 121 0625
3581 52 0610
3582 160 0646
3583 160 0646
3584 160 0646
3585 160 0646
3586 7 0602
3587 7 0602
3588 2 0601
3589 177 0697
3590 184 1398
3591 184 1398
3592 184 1398
3593 184 1398
3594 184 1398
3595 184 1398
3596 184 1398
3597 184 1398
3598 184 1398
3599 184 1398
3600 184 1398
3601 184 1398
3602 184 1398
3603 14 1303
3604 14 1303
3605 14 1303
3606 14 1303
3607 14 1303
3608 14 1303
3609 14 1303
3610 14 1303
3611 142 1332
3612 48 1309
3613 142 1332
3614 142 1332
3615 142 1332
3616 142 1332
3617 142 1332
3618 165 1351
3619 165 1351
3620 64 1312
3621 64 1312
