location subarea NOM_COMM
944 617 SAINT-ETIENNE-DE-TINEE
945 22 MONDRAGON
946 22 MONDRAGON
947 22 MONDRAGON
948 22 MONDRAGON
949 22 MONDRAGON
950 22 MONDRAGON
951 918 SAINTE-CECILE-LES-VIGNES
952 918 SAINTE-CECILE-LES-VIGNES
953 862 CAIRANNE
954 862 CAIRANNE
955 909 RASTEAU
956 909 RASTEAU
957 939 VAISON-LA-ROMAINE
958 939 VAISON-LA-ROMAINE
959 939 VAISON-LA-ROMAINE
960 922 SAINT-MARCELLIN-LES-VAISON
961 873 ENTRECHAUX
962 132 FAUCON
963 511 SALERANS
964 511 SALERANS
965 199 RIBIERS
966 199 RIBIERS
967 379 SISTERON
968 379 SISTERON
969 379 SISTERON
970 379 SISTERON
971 176 ENTREPIERRES
972 176 ENTREPIERRES
973 359 SAINT-GENIEZ
974 359 SAINT-GENIEZ
975 349 "LA ROBINE-SUR-GALABRE"
976 349 "LA ROBINE-SUR-GALABRE"
977 314 "LA JAVIE"
978 280 BEAUJEU
979 340 PRADS-HAUTE-BLEONE
980 340 PRADS-HAUTE-BLEONE
981 35 COLMARS
982 35 COLMARS
983 568 ENTRAUNES
984 617 SAINT-ETIENNE-DE-TINEE
985 617 SAINT-ETIENNE-DE-TINEE
986 581 ISOLA
987 581 ISOLA
988 581 ISOLA
989 581 ISOLA
990 22 MONDRAGON
991 22 MONDRAGON
992 22 MONDRAGON
993 898 MORNAS
994 937 UCHAUX
995 884 LAGARDE-PAREOL
996 918 SAINTE-CECILE-LES-VIGNES
997 918 SAINTE-CECILE-LES-VIGNES
998 862 CAIRANNE
999 862 CAIRANNE
1000 909 RASTEAU
1001 909 RASTEAU
1002 139 SEGURET
1003 139 SEGURET
1004 939 VAISON-LA-ROMAINE
1005 871 CRESTET
1006 873 ENTRECHAUX
1007 873 ENTRECHAUX
1008 63 EOURRES
1009 63 EOURRES
1010 199 RIBIERS
1011 199 RIBIERS
1012 199 RIBIERS
1013 199 RIBIERS
1014 379 SISTERON
1015 379 SISTERON
1016 379 SISTERON
1017 176 ENTREPIERRES
1018 176 ENTREPIERRES
1019 176 ENTREPIERRES
1020 168 "LE CASTELLARD-MELAN"
1021 357 HAUTES-DUYES
1022 349 "LA ROBINE-SUR-GALABRE"
1023 349 "LA ROBINE-SUR-GALABRE"
1024 349 "LA ROBINE-SUR-GALABRE"
1025 314 "LA JAVIE"
1026 314 "LA JAVIE"
1027 280 BEAUJEU
1028 340 PRADS-HAUTE-BLEONE
1029 395 VILLARS-COLMARS
1030 35 COLMARS
1031 35 COLMARS
1032 568 ENTRAUNES
1033 581 ISOLA
1034 581 ISOLA
1035 898 MORNAS
1036 898 MORNAS
1037 898 MORNAS
1038 937 UCHAUX
1039 932 SERIGNAN-DU-COMTAT
1040 918 SAINTE-CECILE-LES-VIGNES
1041 918 SAINTE-CECILE-LES-VIGNES
1042 140 TRAVAILLAN
1043 862 CAIRANNE
1044 909 RASTEAU
1045 139 SEGURET
1046 139 SEGURET
1047 139 SEGURET
1048 871 CRESTET
1049 871 CRESTET
1050 873 ENTRECHAUX
1051 134 MALAUCENE
1052 134 MALAUCENE
1053 134 MALAUCENE
1054 921 SAINT-LEGER-DU-VENTOUX
1055 921 SAINT-LEGER-DU-VENTOUX
1056 921 SAINT-LEGER-DU-VENTOUX
1057 128 BRANTES
1058 128 BRANTES
1059 128 BRANTES
1060 149 NOYERS-SUR-JABRON
1061 149 NOYERS-SUR-JABRON
1062 149 NOYERS-SUR-JABRON
1063 282 BEVONS
1064 282 BEVONS
1065 379 SISTERON
1066 379 SISTERON
1067 176 ENTREPIERRES
1068 176 ENTREPIERRES
1069 168 "LE CASTELLARD-MELAN"
1070 357 HAUTES-DUYES
1071 349 "LA ROBINE-SUR-GALABRE"
1072 349 "LA ROBINE-SUR-GALABRE"
1073 349 "LA ROBINE-SUR-GALABRE"
1074 289 "LE BRUSQUET"
1075 314 "LA JAVIE"
1076 314 "LA JAVIE"
1077 340 PRADS-HAUTE-BLEONE
1078 340 PRADS-HAUTE-BLEONE
1079 395 VILLARS-COLMARS
1080 35 COLMARS
1081 13 SAINT-MARTIN-D'ENTRAUNES
1082 632 VALDEBLORE
1083 641 TENDE
1084 898 MORNAS
1085 898 MORNAS
1086 904 PIOLENC
1087 904 PIOLENC
1088 932 SERIGNAN-DU-COMTAT
1089 932 SERIGNAN-DU-COMTAT
1090 932 SERIGNAN-DU-COMTAT
1091 140 TRAVAILLAN
1092 140 TRAVAILLAN
1093 950 VIOLES
1094 950 VIOLES
1095 916 SABLET
1096 916 SABLET
1097 2 GIGONDAS
1098 134 MALAUCENE
1099 134 MALAUCENE
1100 134 MALAUCENE
1101 854 BEAUMONT-DU-VENTOUX
1102 854 BEAUMONT-DU-VENTOUX
1103 128 BRANTES
1104 128 BRANTES
1105 931 SAVOILLAN
1106 185 "LES OMERGUES"
1107 185 "LES OMERGUES"
1108 299 CUREL
1109 299 CUREL
1110 299 CUREL
1111 56 SAINT-VINCENT-SUR-JABRON
1112 56 SAINT-VINCENT-SUR-JABRON
1113 56 SAINT-VINCENT-SUR-JABRON
1114 149 NOYERS-SUR-JABRON
1115 149 NOYERS-SUR-JABRON
1116 149 NOYERS-SUR-JABRON
1117 282 BEVONS
1118 282 BEVONS
1119 379 SISTERON
1120 379 SISTERON
1121 371 SALIGNAC
1122 371 SALIGNAC
1123 371 SALIGNAC
1124 384 THOARD
1125 384 THOARD
1126 384 THOARD
1127 357 HAUTES-DUYES
1128 349 "LA ROBINE-SUR-GALABRE"
1129 349 "LA ROBINE-SUR-GALABRE"
1130 45 MARCOUX
1131 289 "LE BRUSQUET"
1132 303 DRAIX
1133 314 "LA JAVIE"
1134 340 PRADS-HAUTE-BLEONE
1135 340 PRADS-HAUTE-BLEONE
1136 152 BEAUVEZER
1137 152 BEAUVEZER
1138 13 SAINT-MARTIN-D'ENTRAUNES
1139 555 CHATEAUNEUF-D'ENTRAUNES
1140 594 PEONE
1141 641 TENDE
1142 641 TENDE
1143 641 TENDE
1144 641 TENDE
1145 641 TENDE
1146 898 MORNAS
1147 898 MORNAS
1148 904 PIOLENC
1149 904 PIOLENC
1150 900 ORANGE
1151 900 ORANGE
1152 265 CAMARET-SUR-AIGUES
1153 265 CAMARET-SUR-AIGUES
1154 140 TRAVAILLAN
1155 950 VIOLES
1156 2 GIGONDAS
1157 2 GIGONDAS
1158 2 GIGONDAS
1159 935 SUZETTE
1160 935 SUZETTE
1161 848 "LE BARROUX"
1162 134 MALAUCENE
1163 134 MALAUCENE
1164 854 BEAUMONT-DU-VENTOUX
1165 854 BEAUMONT-DU-VENTOUX
1166 185 "LES OMERGUES"
1167 185 "LES OMERGUES"
1168 293 CHATEAUNEUF-MIRAVAIL
1169 293 CHATEAUNEUF-MIRAVAIL
1170 56 SAINT-VINCENT-SUR-JABRON
1171 56 SAINT-VINCENT-SUR-JABRON
1172 149 NOYERS-SUR-JABRON
1173 149 NOYERS-SUR-JABRON
1174 149 NOYERS-SUR-JABRON
1175 390 VALBELLE
1176 390 VALBELLE
1177 379 SISTERON
1178 333 PEIPIN
1179 371 SALIGNAC
1180 371 SALIGNAC
1181 384 THOARD
1182 384 THOARD
1183 384 THOARD
1184 384 THOARD
1185 45 MARCOUX
1186 45 MARCOUX
1187 45 MARCOUX
1188 303 DRAIX
1189 340 PRADS-HAUTE-BLEONE
1190 340 PRADS-HAUTE-BLEONE
1191 404 THORAME-BASSE
1192 153 THORAME-HAUTE
1193 152 BEAUVEZER
1194 13 SAINT-MARTIN-D'ENTRAUNES
1195 13 SAINT-MARTIN-D'ENTRAUNES
1196 231 VILLENEUVE-D'ENTRAUNES
1197 231 VILLENEUVE-D'ENTRAUNES
1198 213 GUILLAUMES
1199 213 GUILLAUMES
1200 594 PEONE
1201 594 PEONE
1202 608 ROURE
1203 221 SAINT-SAUVEUR-SUR-TINEE
1204 157 SAINT-MARTIN-VESUBIE
1205 157 SAINT-MARTIN-VESUBIE
1206 641 TENDE
1207 641 TENDE
1208 641 TENDE
1209 641 TENDE
1210 640 "LA BRIGUE"
1211 904 PIOLENC
1212 904 PIOLENC
1213 904 PIOLENC
1214 900 ORANGE
1215 900 ORANGE
1216 900 ORANGE
1217 265 CAMARET-SUR-AIGUES
1218 265 CAMARET-SUR-AIGUES
1219 880 JONQUIERES
1220 950 VIOLES
1221 938 VACQUEYRAS
1222 2 GIGONDAS
1223 133 LAFARE
1224 912 "LA ROQUE-ALRIC"
1225 848 "LE BARROUX"
1226 848 "LE BARROUX"
1227 856 BEDOIN
1228 856 BEDOIN
1229 846 AUREL
1230 185 "LES OMERGUES"
1231 390 VALBELLE
1232 390 VALBELLE
1233 333 PEIPIN
1234 275 AUBIGNOSC
1235 398 VOLONNE
1236 398 VOLONNE
1237 398 VOLONNE
1238 398 VOLONNE
1239 384 THOARD
1240 384 THOARD
1241 384 THOARD
1242 302 DIGNE-LES-BAINS
1243 45 MARCOUX
1244 45 MARCOUX
1245 45 MARCOUX
1246 164 ARCHAIL
1247 164 ARCHAIL
1248 303 DRAIX
1249 404 THORAME-BASSE
1250 153 THORAME-HAUTE
1251 153 THORAME-HAUTE
1252 231 VILLENEUVE-D'ENTRAUNES
1253 222 SAUZE
1254 213 GUILLAUMES
1255 213 GUILLAUMES
1256 213 GUILLAUMES
1257 594 PEONE
1258 594 PEONE
1259 594 PEONE
1260 211 BEUIL
1261 211 BEUIL
1262 220 ROUBION
1263 608 ROURE
1264 157 SAINT-MARTIN-VESUBIE
1265 157 SAINT-MARTIN-VESUBIE
1266 641 TENDE
1267 641 TENDE
1268 641 TENDE
1269 641 TENDE
1270 640 "LA BRIGUE"
1271 640 "LA BRIGUE"
1272 640 "LA BRIGUE"
1273 861 CADEROUSSE
1274 900 ORANGE
1275 900 ORANGE
1276 900 ORANGE
1277 900 ORANGE
1278 900 ORANGE
1279 900 ORANGE
1280 880 JONQUIERES
1281 880 JONQUIERES
1282 880 JONQUIERES
1283 930 SARRIANS
1284 938 VACQUEYRAS
1285 851 BEAUMES-DE-VENISE
1286 851 BEAUMES-DE-VENISE
1287 912 "LA ROQUE-ALRIC"
1288 848 "LE BARROUX"
1289 863 CAROMB
1290 266 CRILLON-LE-BRAVE
1291 856 BEDOIN
1292 856 BEDOIN
1293 856 BEDOIN
1294 138 SAULT
1295 846 AUREL
1296 846 AUREL
1297 846 AUREL
1298 185 "LES OMERGUES"
1299 185 "LES OMERGUES"
1300 358 SAINT-ETIENNE-LES-ORGUES
1301 275 AUBIGNOSC
1302 275 AUBIGNOSC
1303 275 AUBIGNOSC
1304 398 VOLONNE
1305 398 VOLONNE
1306 277 BARRAS
1307 292 CHAMPTERCIER
1308 292 CHAMPTERCIER
1309 302 DIGNE-LES-BAINS
1310 302 DIGNE-LES-BAINS
1311 302 DIGNE-LES-BAINS
1312 302 DIGNE-LES-BAINS
1313 302 DIGNE-LES-BAINS
1314 404 THORAME-BASSE
1315 404 THORAME-BASSE
1316 153 THORAME-HAUTE
1317 153 THORAME-HAUTE
1318 222 SAUZE
1319 222 SAUZE
1320 213 GUILLAUMES
1321 213 GUILLAUMES
1322 594 PEONE
1323 211 BEUIL
1324 211 BEUIL
1325 211 BEUIL
1326 220 ROUBION
1327 221 SAINT-SAUVEUR-SUR-TINEE
1328 602 RIMPLAS
1329 632 VALDEBLORE
1330 632 VALDEBLORE
1331 632 VALDEBLORE
1332 157 SAINT-MARTIN-VESUBIE
1333 157 SAINT-MARTIN-VESUBIE
1334 536 BELVEDERE
1335 641 TENDE
1336 641 TENDE
1337 640 "LA BRIGUE"
1338 640 "LA BRIGUE"
1339 640 "LA BRIGUE"
1340 861 CADEROUSSE
1341 861 CADEROUSSE
1342 861 CADEROUSSE
1343 900 ORANGE
1344 900 ORANGE
1345 900 ORANGE
1346 900 ORANGE
1347 880 JONQUIERES
1348 880 JONQUIERES
1349 930 SARRIANS
1350 930 SARRIANS
1351 851 BEAUMES-DE-VENISE
1352 851 BEAUMES-DE-VENISE
1353 851 BEAUMES-DE-VENISE
1354 920 SAINT-HIPPOLYTE-LE-GRAVEYRON
1355 863 CAROMB
1356 863 CAROMB
1357 266 CRILLON-LE-BRAVE
1358 856 BEDOIN
1359 856 BEDOIN
1360 856 BEDOIN
1361 856 BEDOIN
1362 138 SAULT
1363 138 SAULT
1364 138 SAULT
1365 138 SAULT
1366 929 SAINT-TRINIT
1367 929 SAINT-TRINIT
1368 347 REVEST-DU-BION
1369 347 REVEST-DU-BION
1370 347 REVEST-DU-BION
1371 344 REDORTIERS
1372 350 "LA ROCHEGIRON"
1373 312 L'HOSPITALET
1374 294 CHATEAUNEUF-VAL-SAINT-DONAT
1375 294 CHATEAUNEUF-VAL-SAINT-DONAT
1376 294 CHATEAUNEUF-VAL-SAINT-DONAT
1377 32 CHATEAU-ARNOUX-SAINT-AUBAN
1378 32 CHATEAU-ARNOUX-SAINT-AUBAN
1379 292 CHAMPTERCIER
1380 292 CHAMPTERCIER
1381 292 CHAMPTERCIER
1382 302 DIGNE-LES-BAINS
1383 302 DIGNE-LES-BAINS
1384 302 DIGNE-LES-BAINS
1385 302 DIGNE-LES-BAINS
1386 302 DIGNE-LES-BAINS
1387 302 DIGNE-LES-BAINS
1388 404 THORAME-BASSE
1389 404 THORAME-BASSE
1390 404 THORAME-BASSE
1391 153 THORAME-HAUTE
1392 153 THORAME-HAUTE
1393 153 THORAME-HAUTE
1394 213 GUILLAUMES
1395 222 SAUZE
1396 213 GUILLAUMES
1397 213 GUILLAUMES
1398 211 BEUIL
1399 211 BEUIL
1400 211 BEUIL
1401 214 ILONSE
1402 214 ILONSE
1403 632 VALDEBLORE
1404 632 VALDEBLORE
1405 632 VALDEBLORE
1406 635 VENANSON
1407 157 SAINT-MARTIN-VESUBIE
1408 160 ROQUEBILLIERE
1409 160 ROQUEBILLIERE
1410 536 BELVEDERE
1411 536 BELVEDERE
1412 641 TENDE
1413 640 "LA BRIGUE"
1414 640 "LA BRIGUE"
1415 640 "LA BRIGUE"
1416 861 CADEROUSSE
1417 861 CADEROUSSE
1418 861 CADEROUSSE
1419 900 ORANGE
1420 900 ORANGE
1421 900 ORANGE
1422 870 COURTHEZON
1423 870 COURTHEZON
1424 930 SARRIANS
1425 930 SARRIANS
1426 930 SARRIANS
1427 845 AUBIGNAN
1428 845 AUBIGNAN
1429 845 AUBIGNAN
1430 845 AUBIGNAN
1431 863 CAROMB
1432 863 CAROMB
1433 925 SAINT-PIERRE-DE-VASSOLS
1434 856 BEDOIN
1435 897 MORMOIRON
1436 874 FLASSAN
1437 874 FLASSAN
1438 874 FLASSAN
1439 894 MONIEUX
1440 894 MONIEUX
1441 138 SAULT
1442 138 SAULT
1443 138 SAULT
1444 138 SAULT
1445 929 SAINT-TRINIT
1446 929 SAINT-TRINIT
1447 347 REVEST-DU-BION
1448 347 REVEST-DU-BION
1449 347 REVEST-DU-BION
1450 344 REDORTIERS
1451 344 REDORTIERS
1452 344 REDORTIERS
1453 350 "LA ROCHEGIRON"
1454 312 L'HOSPITALET
1455 358 SAINT-ETIENNE-LES-ORGUES
1456 179 MALLEFOUGASSE-AUGES
1457 179 MALLEFOUGASSE-AUGES
1458 294 CHATEAUNEUF-VAL-SAINT-DONAT
1459 294 CHATEAUNEUF-VAL-SAINT-DONAT
1460 32 CHATEAU-ARNOUX-SAINT-AUBAN
1461 178 L'ESCALE
1462 178 L'ESCALE
1463 323 MIRABEAU
1464 277 BARRAS
1465 272 AIGLUN
1466 272 AIGLUN
1467 272 AIGLUN
1468 302 DIGNE-LES-BAINS
1469 302 DIGNE-LES-BAINS
1470 302 DIGNE-LES-BAINS
1471 175 ENTRAGES
1472 302 DIGNE-LES-BAINS
1473 302 DIGNE-LES-BAINS
1474 382 TARTONNE
1475 382 TARTONNE
1476 382 TARTONNE
1477 404 THORAME-BASSE
1478 153 THORAME-HAUTE
1479 153 THORAME-HAUTE
1480 565 DALUIS
1481 213 GUILLAUMES
1482 596 PIERLAS
1483 214 ILONSE
1484 635 VENANSON
1485 635 VENANSON
1486 160 ROQUEBILLIERE
1487 160 ROQUEBILLIERE
1488 536 BELVEDERE
1489 536 BELVEDERE
1490 536 BELVEDERE
1491 141 FONTAN
1492 141 FONTAN
1493 640 "LA BRIGUE"
1494 861 CADEROUSSE
1495 861 CADEROUSSE
1496 900 ORANGE
1497 868 CHATEAUNEUF-DU-PAPE
1498 870 COURTHEZON
1499 870 COURTHEZON
1500 870 COURTHEZON
1501 870 COURTHEZON
1502 930 SARRIANS
1503 930 SARRIANS
1504 270 LORIOL-DU-COMTAT
1505 270 LORIOL-DU-COMTAT
1506 845 AUBIGNAN
1507 130 CARPENTRAS
1508 130 CARPENTRAS
1509 135 MAZAN
1510 135 MAZAN
1511 897 MORMOIRON
1512 897 MORMOIRON
1513 897 MORMOIRON
1514 949 VILLES-SUR-AUZON
1515 949 VILLES-SUR-AUZON
1516 894 MONIEUX
1517 894 MONIEUX
1518 894 MONIEUX
1519 138 SAULT
1520 138 SAULT
1521 138 SAULT
1522 138 SAULT
1523 347 REVEST-DU-BION
1524 347 REVEST-DU-BION
1525 347 REVEST-DU-BION
1526 344 REDORTIERS
1527 344 REDORTIERS
1528 350 "LA ROCHEGIRON"
1529 372 SAUMANE
1530 317 LARDIERS
1531 317 LARDIERS
1532 358 SAINT-ETIENNE-LES-ORGUES
1533 297 CRUIS
1534 297 CRUIS
1535 297 CRUIS
1536 179 MALLEFOUGASSE-AUGES
1537 179 MALLEFOUGASSE-AUGES
1538 181 MONTFORT
1539 181 MONTFORT
1540 32 CHATEAU-ARNOUX-SAINT-AUBAN
1541 178 L'ESCALE
1542 44 MALIJAI
1543 323 MIRABEAU
1544 323 MIRABEAU
1545 272 AIGLUN
1546 272 AIGLUN
1547 302 DIGNE-LES-BAINS
1548 302 DIGNE-LES-BAINS
1549 302 DIGNE-LES-BAINS
1550 175 ENTRAGES
1551 175 ENTRAGES
1552 175 ENTRAGES
1553 34 CLUMANC
1554 34 CLUMANC
1555 315 LAMBRUISSE
1556 328 "LA MURE-ARGENS"
1557 153 THORAME-HAUTE
1558 153 THORAME-HAUTE
1559 46 MEAILLES
1560 565 DALUIS
1561 565 DALUIS
1562 596 PIERLAS
1563 596 PIERLAS
1564 214 ILONSE
1565 214 ILONSE
1566 585 MARIE
1567 160 ROQUEBILLIERE
1568 160 ROQUEBILLIERE
1569 536 BELVEDERE
1570 212 "LA BOLLENE-VESUBIE"
1571 161 SAORGE
1572 161 SAORGE
1573 161 SAORGE
1574 141 FONTAN
1575 141 FONTAN
1576 868 CHATEAUNEUF-DU-PAPE
1577 868 CHATEAUNEUF-DU-PAPE
1578 868 CHATEAUNEUF-DU-PAPE
1579 870 COURTHEZON
1580 870 COURTHEZON
1581 855 BEDARRIDES
1582 930 SARRIANS
1583 930 SARRIANS
1584 895 MONTEUX
1585 270 LORIOL-DU-COMTAT
1586 130 CARPENTRAS
1587 130 CARPENTRAS
1588 135 MAZAN
1589 135 MAZAN
1590 135 MAZAN
1591 897 MORMOIRON
1592 897 MORMOIRON
1593 949 VILLES-SUR-AUZON
1594 949 VILLES-SUR-AUZON
1595 894 MONIEUX
1596 894 MONIEUX
1597 894 MONIEUX
1598 138 SAULT
1599 138 SAULT
1600 138 SAULT
1601 137 SAINT-CHRISTOL
1602 137 SAINT-CHRISTOL
1603 137 SAINT-CHRISTOL
1604 326 MONTSALIER
1605 326 MONTSALIER
1606 344 REDORTIERS
1607 30 BANON
1608 30 BANON
1609 52 ONGLES
1610 317 LARDIERS
1611 358 SAINT-ETIENNE-LES-ORGUES
1612 358 SAINT-ETIENNE-LES-ORGUES
1613 182 MONTLAUX
1614 182 MONTLAUX
1615 182 MONTLAUX
1616 335 PEYRUIS
1617 335 PEYRUIS
1618 335 PEYRUIS
1619 47 "LES MEES"
1620 44 MALIJAI
1621 44 MALIJAI
1622 323 MIRABEAU
1623 323 MIRABEAU
1624 320 MALLEMOISSON
1625 171 "LE CHAFFAUT-SAINT-JURSON"
1626 171 "LE CHAFFAUT-SAINT-JURSON"
1627 171 "LE CHAFFAUT-SAINT-JURSON"
1628 175 ENTRAGES
1629 34 CLUMANC
1630 34 CLUMANC
1631 315 LAMBRUISSE
1632 153 THORAME-HAUTE
1633 46 MEAILLES
1634 46 MEAILLES
1635 307 "LE FUGERET"
1636 373 SAUSSES
1637 565 DALUIS
1638 565 DALUIS
1639 563 "LA CROIX-SUR-ROUDOULE"
1640 596 PIERLAS
1641 596 PIERLAS
1642 557 CLANS
1643 557 CLANS
1644 160 ROQUEBILLIERE
1645 212 "LA BOLLENE-VESUBIE"
1646 161 SAORGE
1647 161 SAORGE
1648 161 SAORGE
1649 161 SAORGE
1650 868 CHATEAUNEUF-DU-PAPE
1651 868 CHATEAUNEUF-DU-PAPE
1652 855 BEDARRIDES
1653 855 BEDARRIDES
1654 855 BEDARRIDES
1655 895 MONTEUX
1656 895 MONTEUX
1657 895 MONTEUX
1658 895 MONTEUX
1659 130 CARPENTRAS
1660 130 CARPENTRAS
1661 130 CARPENTRAS
1662 135 MAZAN
1663 135 MAZAN
1664 135 MAZAN
1665 897 MORMOIRON
1666 857 BLAUVAC
1667 857 BLAUVAC
1668 857 BLAUVAC
1669 894 MONIEUX
1670 894 MONIEUX
1671 894 MONIEUX
1672 138 SAULT
1673 138 SAULT
1674 138 SAULT
1675 137 SAINT-CHRISTOL
1676 137 SAINT-CHRISTOL
1677 137 SAINT-CHRISTOL
1678 137 SAINT-CHRISTOL
1679 326 MONTSALIER
1680 326 MONTSALIER
1681 326 MONTSALIER
1682 30 BANON
1683 30 BANON
1684 52 ONGLES
1685 52 ONGLES
1686 52 ONGLES
1687 358 SAINT-ETIENNE-LES-ORGUES
1688 358 SAINT-ETIENNE-LES-ORGUES
1689 348 REVEST-SAINT-MARTIN
1690 182 MONTLAUX
1691 182 MONTLAUX
1692 377 SIGONCE
1693 335 PEYRUIS
1694 335 PEYRUIS
1695 47 "LES MEES"
1696 47 "LES MEES"
1697 44 MALIJAI
1698 44 MALIJAI
1699 171 "LE CHAFFAUT-SAINT-JURSON"
1700 171 "LE CHAFFAUT-SAINT-JURSON"
1701 171 "LE CHAFFAUT-SAINT-JURSON"
1702 322 MEZEL
1703 322 MEZEL
1704 295 CHATEAUREDON
1705 175 ENTRAGES
1706 172 CHAUDON-NORANTE
1707 34 CLUMANC
1708 34 CLUMANC
1709 163 ALLONS
1710 307 "LE FUGERET"
1711 307 "LE FUGERET"
1712 285 BRAUX
1713 285 BRAUX
1714 169 CASTELLET-LES-SAUSSES
1715 169 CASTELLET-LES-SAUSSES
1716 373 SAUSSES
1717 373 SAUSSES
1718 620 SAINT-LEGER
1719 563 "LA CROIX-SUR-ROUDOULE"
1720 563 "LA CROIX-SUR-ROUDOULE"
1721 601 RIGAUD
1722 582 LIEUCHE
1723 532 BAIROLS
1724 228 "LA TOUR"
1725 215 LANTOSQUE
1726 215 LANTOSQUE
1727 212 "LA BOLLENE-VESUBIE"
1728 212 "LA BOLLENE-VESUBIE"
1729 212 "LA BOLLENE-VESUBIE"
1730 87 BREIL-SUR-ROYA
1731 161 SAORGE
1732 161 SAORGE
1733 934 SORGUES
1734 934 SORGUES
1735 934 SORGUES
1736 934 SORGUES
1737 855 BEDARRIDES
1738 895 MONTEUX
1739 895 MONTEUX
1740 895 MONTEUX
1741 895 MONTEUX
1742 130 CARPENTRAS
1743 901 PERNES-LES-FONTAINES
1744 901 PERNES-LES-FONTAINES
1745 135 MAZAN
1746 889 MALEMORT-DU-COMTAT
1747 889 MALEMORT-DU-COMTAT
1748 857 BLAUVAC
1749 857 BLAUVAC
1750 21 METHAMIS
1751 21 METHAMIS
1752 894 MONIEUX
1753 894 MONIEUX
1754 138 SAULT
1755 138 SAULT
1756 138 SAULT
1757 883 LAGARDE-D'APT
1758 137 SAINT-CHRISTOL
1759 137 SAINT-CHRISTOL
1760 378 SIMIANE-LA-ROTONDE
1761 378 SIMIANE-LA-ROTONDE
1762 378 SIMIANE-LA-ROTONDE
1763 326 MONTSALIER
1764 30 BANON
1765 30 BANON
1766 52 ONGLES
1767 52 ONGLES
1768 52 ONGLES
1769 358 SAINT-ETIENNE-LES-ORGUES
1770 306 FONTIENNE
1771 348 REVEST-SAINT-MARTIN
1772 348 REVEST-SAINT-MARTIN
1773 377 SIGONCE
1774 308 GANAGOBIE
1775 47 "LES MEES"
1776 47 "LES MEES"
1777 47 "LES MEES"
1778 47 "LES MEES"
1779 341 PUIMICHEL
1780 341 PUIMICHEL
1781 171 "LE CHAFFAUT-SAINT-JURSON"
1782 363 SAINT-JEANNET
1783 322 MEZEL
1784 283 BEYNES
1785 283 BEYNES
1786 172 CHAUDON-NORANTE
1787 172 CHAUDON-NORANTE
1788 34 CLUMANC
1789 183 MORIEZ
1790 183 MORIEZ
1791 328 "LA MURE-ARGENS"
1792 163 ALLONS
1793 163 ALLONS
1794 307 "LE FUGERET"
1795 28 ANNOT
1796 285 BRAUX
1797 354 SAINT-BENOIT
1798 169 CASTELLET-LES-SAUSSES
1799 169 CASTELLET-LES-SAUSSES
1800 563 "LA CROIX-SUR-ROUDOULE"
1801 563 "LA CROIX-SUR-ROUDOULE"
1802 598 PUGET-ROSTANG
1803 601 RIGAUD
1804 226 THIERY
1805 226 THIERY
1806 637 VILLARS-SUR-VAR
1807 587 MASSOINS
1808 532 BAIROLS
1809 557 CLANS
1810 228 "LA TOUR"
1811 98 UTELLE
1812 215 LANTOSQUE
1813 215 LANTOSQUE
1814 12 MOULINET
1815 87 BREIL-SUR-ROYA
1816 87 BREIL-SUR-ROYA
1817 87 BREIL-SUR-ROYA
1818 934 SORGUES
1819 934 SORGUES
1820 934 SORGUES
1821 872 ENTRAIGUES-SUR-LA-SORGUE
1822 872 ENTRAIGUES-SUR-LA-SORGUE
1823 895 MONTEUX
1824 895 MONTEUX
1825 901 PERNES-LES-FONTAINES
1826 901 PERNES-LES-FONTAINES
1827 901 PERNES-LES-FONTAINES
1828 901 PERNES-LES-FONTAINES
1829 919 SAINT-DIDIER
1830 944 VENASQUE
1831 889 MALEMORT-DU-COMTAT
1832 889 MALEMORT-DU-COMTAT
1833 21 METHAMIS
1834 21 METHAMIS
1835 21 METHAMIS
1836 21 METHAMIS
1837 146 LIOUX
1838 138 SAULT
1839 928 SAINT-SATURNIN-LES-APT
1840 928 SAINT-SATURNIN-LES-APT
1841 946 VILLARS
1842 883 LAGARDE-D'APT
1843 883 LAGARDE-D'APT
1844 137 SAINT-CHRISTOL
1845 378 SIMIANE-LA-ROTONDE
1846 378 SIMIANE-LA-ROTONDE
1847 378 SIMIANE-LA-ROTONDE
1848 326 MONTSALIER
1849 30 BANON
1850 319 LIMANS
1851 319 LIMANS
1852 319 LIMANS
1853 41 FORCALQUIER
1854 41 FORCALQUIER
1855 41 FORCALQUIER
1856 377 SIGONCE
1857 377 SIGONCE
1858 308 GANAGOBIE
1859 47 "LES MEES"
1860 47 "LES MEES"
1861 341 PUIMICHEL
1862 341 PUIMICHEL
1863 363 SAINT-JEANNET
1864 363 SAINT-JEANNET
1865 322 MEZEL
1866 322 MEZEL
1867 283 BEYNES
1868 172 CHAUDON-NORANTE
1869 188 SAINT-JACQUES
1870 188 SAINT-JACQUES
1871 183 MORIEZ
1872 183 MORIEZ
1873 183 MORIEZ
1874 353 SAINT-ANDRE-LES-ALPES
1875 163 ALLONS
1876 28 ANNOT
1877 28 ANNOT
1878 28 ANNOT
1879 354 SAINT-BENOIT
1880 354 SAINT-BENOIT
1881 177 ENTREVAUX
1882 177 ENTREVAUX
1883 177 ENTREVAUX
1884 599 PUGET-THENIERS
1885 599 PUGET-THENIERS
1886 599 PUGET-THENIERS
1887 599 PUGET-THENIERS
