customer weight coord_x coord_y id_grid5km fid
420 95675.92382494964 3950658.16866422 2346599.543658766 419 1664.0
421 43188.12977186758 3950449.6984193735 2343029.244665807 420 1665.0
422 98671.6189319184 3950241.1953818514 2339457.0812047264 421 1666.0
423 7946.055608789678 3950032.659706564 2335883.0537649086 422 1667.0
424 27151.26173174135 3949824.0915487 2332307.1628392185 423 1668.0
425 136291.1029466913 3949615.4910637215 2328729.4089239966 424 1669.0
426 106245.58028773614 3949406.858407372 2325149.792519044 425 1670.0
427 116955.74156324728 3949198.1937356656 2321568.314127643 426 1671.0
428 97861.91500045349 3948989.497204895 2317984.974256555 427 1672.0
429 147836.0776147539 3948780.7689716313 2314399.7734160502 428 1673.0
430 35554.662779574246 3948572.00919272 2310812.7121198587 429 1674.0
431 10300.56194330635 3948363.2180252825 2307223.790885238 430 1675.0
432 131489.26966972658 3948154.39562672 2303633.010232932 431 1676.0
433 125370.19981543205 3947945.542154707 2300040.3706871816 432 1677.0
434 130635.6484173345 3947736.657767196 2296445.8727757647 433 1678.0
435 20062.781878856957 3947527.742622417 2292849.517029949 434 1679.0
436 128834.18820330643 3947318.7968788734 2289251.303984537 435 1680.0
437 44574.31624589781 3947109.820695352 2285651.234177852 436 1681.0
438 10448.794607404257 3946900.814230908 2282049.308151745 437 1682.0
439 123667.25428748138 3946691.7776448783 2278445.526451593 438 1683.0
440 122971.92361161244 3946482.711096876 2274839.8896263265 439 1684.0
441 49614.29711089489 3946273.6147467913 2271232.3982284144 440 1685.0
442 60033.103364186754 3946064.48875479 2267623.052813865 441 1686.0
443 121934.56350479003 3945855.333281315 2264011.853942235 442 1687.0
444 86273.19138946848 3945646.1484870873 2260398.8021766623 443 1688.0
445 58586.822469978266 3945436.9345331024 2256783.898083806 444 1689.0
446 115195.55109098763 3945227.691580637 2253167.142233931 445 1690.0
447 137763.02069490685 3945018.419791238 2249548.5352008413 446 1691.0
448 139349.78008290386 3944809.119326736 2245928.077561932 447 1692.0
449 8133.122020416116 3954253.260985833 2346378.5159211224 448 1732.0
450 105848.35489603446 3954046.815964949 2342808.1176896514 449 1733.0
451 122972.67505000556 3953840.33847193 2339235.85501346 450 1734.0
452 53119.82632539832 3953633.828660184 2335661.728382058 451 1735.0
453 70305.99019803319 3953427.286683393 2332085.7382884407 452 1736.0
454 34320.367876266 3953220.7126955134 2328507.8852290786 453 1737.0
455 69635.85598249466 3953014.106850776 2324928.1697039003 454 1738.0
456 69861.21411560001 3952807.46930368 2321346.5922163185 455 1739.0
457 127581.88027237267 3952600.800209005 2317763.153273225 456 1740.0
458 101467.14324393029 3952394.099721801 2314177.8533850163 457 1741.0
459 36634.671598209774 3952187.367997392 2310590.6930655558 458 1742.0
460 138927.78488890617 3951980.605191377 2307001.6728322296 459 1743.0
461 139969.9864253587 3951773.811459627 2303410.793205911 460 1744.0
462 77503.04444017883 3951566.9869582886 2299818.054710972 461 1745.0
463 38506.44352558148 3951360.1318437834 2296223.45787532 462 1746.0
464 40140.91821444353 3951153.246272802 2292627.003230354 463 1747.0
465 129039.59242026819 3950946.330402314 2289028.691311006 464 1748.0
466 78638.9922707916 3950739.384389564 2285428.522655733 465 1749.0
467 36523.26822928964 3950532.408392064 2281826.4978065128 466 1750.0
468 47592.42610469788 3950325.4025676055 2278222.617308855 467 1751.0
469 57397.96549054448 3950118.3670742535 2274616.8817118225 468 1752.0
470 21655.975483244667 3949911.302070346 2271009.2915680134 469 1753.0
471 136551.95947660453 3949704.207714496 2267399.8474335684 470 1754.0
472 153870.86751306432 3949497.084165588 2263788.549868176 471 1755.0
473 20235.638625266467 3949289.9315827847 2260175.3994351057 472 1756.0
474 67574.10290590976 3949082.750125521 2256560.396701148 473 1757.0
475 128893.25871667362 3948875.539953505 2252943.5422367007 474 1758.0
476 66481.31111919328 3948668.3012267207 2249324.836615698 475 1759.0
477 139986.37575921218 3948461.034105426 2245704.280415669 476 1760.0
478 120535.7129010318 3959890.899392829 2381761.962361251 477 1790.0
479 77298.37444930761 3959686.809448158 2378210.1362491148 478 1791.0
480 33151.452731882266 3959482.6858476778 2374656.4410084398 479 1792.0
481 31724.91042757336 3959278.528740587 2371100.877094483 480 1793.0
482 115469.79101866776 3957644.08363901 2342589.149306171 481 1801.0
483 47663.418739366156 3957439.631731011 2339016.7883849614 482 1802.0
484 105245.60953724272 3957235.1478232713 2335442.563531842 483 1803.0
485 156890.76654078983 3957030.6320679686 2331866.475239936 484 1804.0
486 36551.70074816253 3956826.08461755 2328288.524005839 485 1805.0
487 12563.58781754296 3956621.505624733 2324708.710329611 486 1806.0
488 5947.727177038852 3956416.895242509 2321127.03471479 487 1807.0
489 102219.79029587234 3956212.253624135 2317543.4976683976 488 1808.0
490 85527.58088549218 3956007.5809231456 2313958.0997009585 489 1809.0
491 125113.97136994408 3955802.8772933423 2310370.841326463 490 1810.0
492 158734.47436736294 3955598.142888799 2306781.7230624296 491 1811.0
493 97662.49864013046 3955393.3778638607 2303190.745429856 492 1812.0
494 30499.916730573023 3955188.582373143 2299597.908953245 493 1813.0
495 149433.46753480984 3954983.756571535 2296003.2141606333 494 1814.0
496 69001.55012878985 3954778.9006141936 2292406.6615835484 495 1815.0
497 146420.38036563538 3954574.0146565503 2288808.2517570537 496 1816.0
498 69029.89633940312 3954369.098854306 2285207.985219732 497 1817.0
499 24906.398071451644 3954164.1533634337 2281605.862513693 498 1818.0
500 24290.471361608263 3953959.178340177 2278001.8841845766 499 1819.0
501 76960.83957352102 3953754.173941052 2274396.0507815736 500 1820.0
502 56043.9533932326 3953549.140322846 2270788.362857414 501 1821.0
503 43764.32513347517 3953344.077642616 2267178.820968368 502 1822.0
504 56635.54808519951 3953138.9860576936 2263567.425674252 503 1823.0
505 31156.333166672328 3952933.8657256793 2259954.177538469 504 1824.0
506 90938.5983898165 3952728.7168044457 2256339.07712794 505 1825.0
507 44174.47682443297 3952523.5394521374 2252722.125013192 506 1826.0
508 68593.67540588976 3952318.333827172 2249103.32176829 507 1827.0
509 128609.23083386879 3952113.100088234 2245482.667970894 508 1828.0
510 130637.5998706994 3963668.089780764 2385096.2782011866 509 1857.0
511 66278.11856980638 3963466.05532227 2381546.224127425 510 1858.0
512 97629.04391873593 3963263.987395834 2377994.3004948525 511 1859.0
513 72782.40185804466 3963061.88614891 2374440.507755431 512 1860.0
514 66078.11420297796 3962859.751729221 2370884.846364544 513 1861.0
515 152712.05525843886 3961241.499967256 2342372.3395611746 514 1869.0
516 99836.81835322706 3961039.073684394 2338799.881365016 515 1870.0
517 97938.07124880225 3960836.615720728 2335225.55926002 516 1871.0
518 30364.26527752452 3960634.126226928 2331649.373739435 517 1872.0
519 111698.39671698002 3960431.6053539338 2328071.3252999857 518 1873.0
520 108133.68621357686 3960229.053252952 2324491.414441856 519 1874.0
521 18700.266701841545 3960026.470075459 2320909.6416687123 520 1875.0
522 64987.78450109354 3959823.855973198 2317326.0074877017 521 1876.0
523 30253.31269869095 3959621.2110981834 2313740.512409477 522 1877.0
524 77854.52853568844 3959418.535602692 2310153.1569481567 523 1878.0
525 142947.4343936974 3959215.829639276 2306563.941621384 524 1879.0
526 100189.16000866686 3959013.093360753 2302972.866950287 525 1880.0
527 61344.75178006004 3958810.326920209 2299379.933459496 526 1881.0
528 5796.180557101898 3958607.530470998 2295785.141677173 527 1882.0
529 116800.75506037202 3958404.704166745 2292188.492134976 528 1883.0
530 97368.54360587169 3958201.848161341 2288589.985368092 529 1884.0
531 120931.52461833748 3957998.962608948 2284989.621915238 530 1885.0
532 59294.7566184952 3957796.047663994 2281387.402318648 531 1886.0
533 97020.07045869615 3957593.103481178 2277783.3271240923 532 1887.0
534 11730.697336705514 3957390.1302154665 2274177.396880889 533 1888.0
535 55729.815342037655 3957187.128022095 2270569.612141896 534 1889.0
536 129345.01496074717 3956984.0970565686 2266959.9734635158 535 1890.0
537 16445.018083726573 3956781.0374746593 2263348.4814056903 536 1891.0
538 38553.911886792586 3956577.94943241 2259735.1365319537 537 1892.0
539 146997.27850265877 3956374.83308613 2256119.9394093542 538 1893.0
540 55335.03112504147 3956171.6885924 2252502.8906085496 539 1894.0
541 17362.420807916184 3955968.516108068 2248883.9907037346 540 1895.0
542 49703.568742887976 3955765.3157902514 2245263.2402726985 541 1896.0
543 35080.21491418624 3967041.3579914095 2381332.6338922707 542 1926.0
544 132159.81414803656 3966841.312123476 2377780.613711731 543 1927.0
545 47156.96372590057 3966641.233270326 2374226.724445818 544 1928.0
546 97929.53115088164 3966441.121578206 2370670.9665500405 545 1929.0
547 63523.92908829937 3965039.43258259 2345728.3786251964 546 1936.0
548 132913.37612537306 3964839.0634754007 2342157.6885000174 547 1937.0
549 148618.91657261428 3964638.6628573937 2338585.1339989533 548 1938.0
550 142006.01348069854 3964438.230877468 2335010.715611896 549 1939.0
551 34555.95685584657 3964237.767684788 2331434.433832218 550 1940.0
552 13152.600444526473 3964037.2734287847 2327856.2891567703 551 1941.0
553 13363.722878687695 3963836.748259154 2324276.282085861 552 1942.0
554 70686.28217743669 3963636.192325858 2320694.4131232845 553 1943.0
555 119990.79989458801 3963435.605779124 2317110.682776312 554 1944.0
556 13318.949800139479 3963234.988769444 2313525.091555722 555 1945.0
557 46690.71838606354 3963034.341447578 2309937.6399757587 556 1946.0
558 75742.48460582804 3962833.66396455 2306348.328554193 557 1947.0
559 19733.58750155586 3962632.956471652 2302757.157812277 558 1948.0
560 121986.6855571305 3962432.219120438 2299164.1282747686 559 1949.0
561 92222.0833435806 3962231.452062733 2295569.240469957 560 1950.0
562 14010.43448363052 3962030.655450623 2291972.4949296247 561 1951.0
563 137936.91126174925 3961829.8294364624 2288373.8921890883 562 1952.0
564 69368.30133571714 3961628.974172872 2284773.4327871893 563 1953.0
565 1685.3216700439461 3961428.089812737 2281171.1172662904 564 1954.0
566 158577.7153933309 3961227.1765092094 2277566.9461722868 565 1955.0
567 36001.21363984009 3961026.234415708 2273960.920054627 566 1956.0
568 58560.05016611571 3960825.263685917 2270353.039466294 567 1957.0
569 58484.46801941754 3960624.2644737847 2266743.3049638174 568 1958.0
570 131270.7607154743 3960423.236933529 2263131.717107269 569 1959.0
571 68725.33974268254 3960222.181219632 2259518.276460309 570 1960.0
572 51963.98296450422 3960021.097486841 2255902.9835901163 571 1961.0
573 27455.40763630461 3959819.985890172 2252285.8390674726 572 1962.0
574 65207.500666857486 3959618.846584905 2248666.843466704 573 1963.0
575 85999.52683059893 3959417.6797265857 2245045.997365726 574 1964.0
576 21547.773291468297 3971210.6798954 2391766.3200793974 575 1991.0
577 86247.78839435952 3970616.8059304073 2381121.191700966 576 1994.0
578 128739.90774513583 3970418.782160836 2377569.075944904 577 1995.0
579 123599.5931969981 3970220.725741273 2374015.0911247307 578 1996.0
580 156210.09382334026 3970022.636816486 2370459.2376960767 579 1997.0
581 82004.73067509159 3969031.709699528 2352651.9576122686 580 2002.0
582 108063.20617138782 3968833.42879827 2349084.9022927554 581 2003.0
583 77628.95604015143 3968635.116412529 2345515.981650163 582 2004.0
584 63148.89202498204 3968436.772689175 2341945.196167604 583 2005.0
585 90433.04503825083 3968238.397775341 2338372.546331651 584 2006.0
586 158239.8499041372 3968039.991818424 2334798.032632321 585 2007.0
587 9687.096645660497 3967841.554966083 2331221.6555631105 586 2008.0
588 144844.84696891592 3967643.087366239 2327643.415620993 587 2009.0
589 15629.054478474802 3967444.5891670776 2324063.313306403 588 2010.0
590 71402.97987538668 3967246.060517046 2320481.349123257 589 2011.0
591 92871.93775092589 3967047.501564855 2316897.523578952 590 2012.0
592 32138.633604033574 3966848.912459479 2313311.8371843905 591 2013.0
593 9806.70389419423 3966650.2933501536 2309724.290453941 592 2014.0
594 50681.06678984607 3966451.644386381 2306134.8839055 593 2015.0
595 146694.26469353988 3966252.965717922 2302543.6180604445 594 2016.0
596 128722.65507925996 3966054.257494804 2298950.4934436576 595 2017.0
597 1551.3373046001784 3965855.519867317 2295355.510583553 596 2018.0
598 110691.39921511602 3965656.752986012 2291758.67001204 597 2019.0
599 110023.31101029908 3965457.957001706 2288159.972264558 598 2020.0
600 120984.69888118794 3965259.132065479 2284559.417880076 599 2021.0
601 99260.79693495814 3965060.278328671 2280957.007401082 600 2022.0
602 126116.88705103377 3964861.3959428906 2277352.7413735986 601 2023.0
603 9288.454915595154 3964662.485060005 2273746.6203471976 602 2024.0
604 43969.592762606626 3964463.5458321474 2270138.64487499 603 2025.0
605 73004.33147343385 3964264.5784117137 2266528.815513632 604 2026.0
606 20508.104260500724 3964065.582951362 2262917.13282332 605 2027.0
607 102521.95758936013 3963866.559604017 2259303.5973678427 606 2028.0
608 7705.276239871983 3963667.508522863 2255688.2097145026 607 2029.0
609 47174.61994410449 3963468.4298613514 2252070.970434212 608 2030.0
610 41800.16887351029 3963269.3237731913 2248451.880101421 609 2031.0
611 136716.80089053256 3963070.1904123626 2244830.939294175 610 2032.0
612 80321.95527491384 3962871.029933104 2241208.1485940875 611 2033.0
613 65643.45173016231 3975367.720857034 2402185.8847565185 612 2056.0
614 140207.90097976278 3975171.916108816 2398644.8980356106 613 2057.0
615 150345.3121166601 3974976.0781914704 2395102.0396086783 614 2058.0
616 150484.83027860688 3974780.207246734 2391557.309911046 615 2059.0
617 20948.61560044111 3974388.366843329 2384462.238462005 616 2061.0
618 19913.922247078805 3974192.397669431 2380911.897598234 617 2062.0
619 15231.3900096389 3973996.396037681 2377359.687239069 618 2063.0
620 113393.5030538608 3973800.362091112 2373805.6078368407 619 2064.0
621 75478.16383521883 3973604.2959730183 2370249.6598473 620 2065.0
622 21267.494644951188 3973408.1978269536 2366691.843729626 621 2066.0
623 36893.64546193859 3973212.0677967295 2363132.159946399 622 2067.0
624 87194.15416102219 3972034.626134323 2341734.862608381 623 2073.0
625 81164.64999659995 3971838.2769635823 2338162.118407533 624 2074.0
626 105316.01528820163 3971641.897068544 2334587.5103656948 625 2075.0
627 61368.375469398496 3971445.486595361 2331011.038976486 626 2076.0
628 23892.581032452897 3971249.045690447 2327432.7047370034 627 2077.0
629 77863.23185814478 3971052.574500475 2323852.508147804 628 2078.0
630 155032.63311399074 3970856.0731723793 2320270.4497129275 629 2079.0
631 78503.9996573946 3970659.541853353 2316686.5299398936 630 2080.0
632 82695.18748529498 3970462.9806908513 2313100.749339729 631 2081.0
633 108423.76898514973 3970266.389832589 2309513.1084269257 632 2082.0
634 109615.51665622277 3970069.769426541 2305923.607719501 633 2083.0
635 30793.6518172474 3969873.119620943 2302332.24773896 634 2084.0
636 52697.8123104866 3969676.4405642906 2298739.0290103056 635 2085.0
637 74096.05813609519 3969479.732405341 2295143.9520620788 636 2086.0
638 59197.45995525233 3969282.995293112 2291547.0174263096 637 2087.0
639 101264.27661960802 3969086.22937688 2287948.225638566 638 2088.0
640 81099.4454899464 3968889.434806184 2284347.577237938 639 2089.0
641 76532.20024942199 3968692.6117308224 2280745.072767038 640 2090.0
642 68886.85782258472 3968495.760300855 2277140.7127720146 641 2091.0
643 36172.27246573134 3968298.880666601 2273534.497802563 642 2092.0
644 127523.52651648337 3968101.972978642 2269926.428411921 643 2093.0
645 94720.10069908477 3967905.037387821 2266316.505156867 644 2094.0
646 127055.49268896379 3967708.074045237 2262704.7285977253 645 2095.0
647 151864.35878993414 3967511.083102255 2259091.0992984083 646 2096.0
648 58724.3676079739 3967314.064710498 2255475.617826345 647 2097.0
649 138553.7044467556 3967117.01902185 2251858.2847525706 648 2098.0
650 106973.6464626668 3966919.946188456 2248239.1006516647 649 2099.0
651 68996.6436514026 3966722.846362723 2244618.0661017946 650 2100.0
652 159224.7890794708 3978931.328985041 2401979.301001653 651 2124.0
653 25902.819087576903 3978737.5443720794 2398438.220527553 652 2125.0
654 123007.87186041656 3978543.726933919 2394895.2683675447 653 2126.0
655 93080.09600525477 3978349.876810837 2391350.4449570714 654 2127.0
656 97158.6803423459 3978155.9941433663 2387803.750734992 655 2128.0
657 152889.62521787905 3977962.0790722943 2384255.1861435305 656 2129.0
658 126722.25287838867 3977768.131738668 2380704.75162834 657 2130.0
659 111293.51318796664 3977574.152283791 2377152.447638468 658 2131.0
660 48081.12045296695 3977380.1408492215 2373598.2746263654 659 2132.0
661 80444.55762465509 3977186.097576777 2370042.233047903 660 2133.0
662 92604.03132147041 3976992.022608532 2366484.3233623807 661 2134.0
663 121549.14157684243 3976797.916086817 2362924.5460324977 662 2135.0
664 96053.92628936598 3976603.778154221 2359362.901524405 663 2136.0
665 74117.68707549982 3976409.608953588 2355799.390307677 664 2137.0
666 157083.87717414787 3976215.408628021 2352234.012855329 665 2138.0
667 128656.13508678135 3976021.177320881 2348666.7696438124 666 2139.0
668 139069.92738271572 3975632.6223366056 2341526.6878663464 667 2141.0
669 25930.51027415589 3975438.298947477 2337953.8502705693 668 2142.0
670 58776.86482020866 3975243.945152789 2334379.148855962 669 2143.0
671 11599.38358423308 3975049.561097185 2330802.5841162647 670 2144.0
672 151595.4542853571 3974855.1469255737 2327224.156548695 671 2145.0
673 27597.37882172538 3974660.702783115 2323643.8666539327 672 2146.0
674 23701.419598828026 3974466.228815229 2320061.7149361395 673 2147.0
675 75289.32665061367 3974271.725167593 2316477.701902956 674 2148.0
676 149828.80923552095 3974077.1919861417 2312891.828065531 675 2149.0
677 34925.88729336108 3973882.629417067 2309304.0939384783 676 2150.0
678 100560.96450232278 3973688.037606821 2305714.50003994 677 2151.0
679 123351.9555549033 3973493.41670211 2302123.0468915403 678 2152.0
680 64919.08689927175 3973298.7668499006 2298529.735018407 679 2153.0
681 21077.91838917871 3973104.0881974166 2294934.5649492014 680 2154.0
682 140891.6061134084 3972909.380892139 2291337.5372160794 681 2155.0
683 51078.22309143206 3972714.645081808 2287738.652354729 682 2156.0
684 40164.090590956795 3972325.0885382304 2280535.3134077224 683 2158.0
685 100487.32574397195 3972130.268101752 2276930.860411073 684 2159.0
686 36733.615591578164 3971935.419753757 2273324.552464236 685 2160.0
687 108724.35987967384 3971740.543643273 2269716.390120572 686 2161.0
688 129173.46566887898 3971545.6399195874 2266106.3739369847 687 2162.0
689 47305.23563324525 3971350.7087322455 2262494.504473921 688 2163.0
690 157226.82824381726 3971155.7502310495 2258880.782295416 689 2164.0
691 27495.529604831536 3970960.7645660634 2255265.207969025 690 2165.0
692 77986.55832064788 3970765.751887601 2251647.7820659066 691 2166.0
693 117377.82210248076 3970570.712346244 2248028.5051607643 692 2167.0
694 139988.07583816568 3970375.6460928256 2244407.3778318902 693 2168.0
695 36901.40496761555 3970180.55327844 2240784.400661152 694 2169.0
696 158342.57529449987 3969985.4340544376 2237159.574233996 695 2170.0
697 10211.680152418041 3982303.313301809 2398233.68633111 696 2193.0
698 127669.76229450107 3982111.516381719 2394690.641411452 697 2194.0
699 123428.73104905056 3981919.687119128 2391145.7252613558 698 2195.0
700 75955.49499621787 3981727.825653107 2387598.938319796 699 2196.0
701 50005.782769355035 3981535.932122978 2384050.2810291187 700 2197.0
702 21613.49525574934 3981344.006668319 2380499.753835093 701 2198.0
703 26020.841691174723 3981152.0494289617 2376947.3571868874 702 2199.0
704 5088.2974558337555 3980960.060544992 2373393.091537067 703 2200.0
705 126880.41432664741 3980768.0401567486 2369836.9573416254 704 2201.0
706 29002.95974315451 3980575.988404829 2366278.955059978 705 2202.0
707 26879.825129329787 3980383.90543008 2362719.085154945 706 2203.0
708 149520.62074958137 3980191.791373605 2359157.348092796 707 2204.0
709 33100.129510197505 3979807.470581168 2352028.274379366 708 2206.0
710 24115.56894858068 3979615.264128685 2348460.938677791 709 2207.0
711 96268.31559299595 3979038.462252402 2337747.7419642773 710 2210.0
712 108572.06993746795 3978846.134596135 2334172.948146616 711 2211.0
713 17295.943869023085 3978653.776996136 2330596.291025914 712 2212.0
714 130110.64637489736 3978461.3895958015 2327017.771099513 713 2213.0
715 136114.51971312534 3978268.972538783 2323437.388868209 714 2214.0
716 24205.25146625263 3978076.525968984 2319855.144836287 715 2215.0
717 95996.35501091665 3977884.050030566 2316271.039511507 716 2216.0
718 122833.43534092818 3977691.544867944 2312685.07340514 717 2217.0
719 19988.53078900359 3977499.010625789 2309097.24703192 718 2218.0
720 73832.61569778234 3977306.4474490257 2305507.5609101094 719 2219.0
721 51631.239858294 3977113.8554828335 2301916.0155614545 720 2220.0
722 97788.99526764157 3976921.234872651 2298322.6115112025 721 2221.0
723 144528.74771652374 3976728.585764166 2294727.3492881386 722 2222.0
724 120607.88963011694 3976535.908303325 2291130.2294245386 723 2223.0
725 60922.220345110734 3976343.202636329 2287531.2524562133 724 2224.0
726 68883.71175217553 3976150.468909634 2283930.4189224974 725 2225.0
727 116352.16546902836 3975957.7072699526 2280327.729366251 726 2226.0
728 113051.71485975693 3975764.9178642496 2276723.1843338646 727 2227.0
729 37161.211695017846 3975572.100839748 2273116.784375281 728 2228.0
730 65634.25717864397 3975379.256343925 2269508.5300439848 729 2229.0
731 40162.87247007254 3974993.485529497 2262286.460494893 730 2231.0
732 147390.1785659556 3974800.559507124 2258672.646401828 731 2232.0
733 38208.565807151645 3974607.60660589 2255056.980185478 732 2233.0
734 142960.9964376192 3974414.626974552 2251439.46241713 733 2234.0
735 31889.976885723634 3974221.6207621135 2247820.093671604 734 2235.0
736 116869.25482204082 3974028.588117845 2244198.87452732 735 2236.0
737 127522.2991012097 3973835.529191263 2240575.805566266 736 2237.0
738 7706.820711263397 3973642.444132143 2236950.887374014 737 2238.0
739 63622.81064732892 3985489.6367030377 2390943.150867321 738 2263.0
740 75486.72435670692 3985299.79647685 2387396.272179268 739 2264.0
741 63174.57285549679 3985109.924526 2383847.523162148 740 2265.0
742 103802.3244439817 3984920.020988598 2380296.904261849 741 2266.0
743 94689.39236313269 3984730.086003003 2376744.4159276546 742 2267.0
744 96337.47183559125 3984540.119707828 2373190.058612251 743 2268.0
745 103210.0688501952 3984350.122241936 2369633.832771746 744 2269.0
746 101598.37720688488 3984160.093744442 2366075.7388656745 745 2270.0
747 135486.98121373393 3983970.034354713 2362515.777356974 746 2271.0
748 131447.1793054272 3983779.944212368 2358953.948712031 747 2272.0
749 94520.54608418762 3983399.6722295647 2351824.691896108 748 2274.0
750 20918.223840807328 3983209.4906696025 2348257.2646750696 749 2275.0
751 94396.20236792772 3983019.2789180186 2344687.972217685 750 2276.0
752 63980.26890141667 3982638.765403749 2337543.793531721 751 2278.0
753 53323.870851294145 3982448.463923576 2333968.908280694 752 2279.0
754 158606.74656168048 3982258.1328168055 2330392.159748449 753 2280.0
755 1988.8762052024028 3982067.772225326 2326813.5484324447 754 2281.0
756 54051.161702718455 3981877.382291276 2323233.074833597 755 2282.0
757 82096.24986302727 3981686.963157045 2319650.7394563104 756 2283.0
758 73184.63241033631 3981496.514965278 2316066.5428084643 757 2284.0
759 60810.61800029654 3981306.0378588703 2312480.485401449 758 2285.0
760 60694.13129213438 3981115.5319809695 2308892.5677501163 759 2286.0
761 10136.867799764439 3980924.997474976 2305302.790372852 760 2287.0
762 12315.662354314614 3980734.434484543 2301711.153791517 761 2288.0
763 13745.496098590987 3980543.843153575 2298117.658531485 762 2289.0
764 150748.85115529664 3980353.223626229 2294522.305121657 763 2290.0
765 100764.011987154 3980162.576046916 2290925.09409443 764 2291.0
766 109447.29357694997 3979971.9005602985 2287326.025985736 765 2292.0
767 753.8692091824604 3979781.197311291 2283725.101335028 766 2293.0
768 150633.94645359725 3979590.466445061 2280122.3206852893 767 2294.0
769 137331.79892414247 3979399.7081070286 2276517.68458303 768 2295.0
770 126634.59829878066 3979208.9224428665 2272911.1935783154 769 2296.0
771 27676.837082293347 3979018.1095985 2269302.8482247465 770 2297.0
772 150300.52654961502 3978827.2697201055 2265692.649079472 771 2298.0
773 95938.92703588863 3978636.402954116 2262080.596703182 772 2299.0
774 144901.0950941815 3978445.509447213 2258466.6916601565 773 2300.0
775 54995.890646169864 3978254.589346332 2254850.934518195 774 2301.0
776 9284.894332278813 3978063.642798662 2251233.3258487005 775 2302.0
777 19842.789717985106 3977872.669951644 2247613.866226621 776 2303.0
778 145460.2578624805 3977681.670952971 2243992.5562304948 777 2304.0
779 75938.59746548082 3977490.6459505903 2240369.3964424324 778 2305.0
780 89718.3811903983 3977299.5950927 2236744.387448128 779 2306.0
781 155030.99595715496 3977108.5185277537 2233117.529836876 780 2307.0
782 132198.23743638874 3989810.683310817 2404911.887771211 781 2327.0
783 154867.45268236008 3989622.9912649095 2401372.4039384737 782 2328.0
784 157741.01226655475 3989435.267289668 2397831.048046501 783 2329.0
785 120902.29982489583 3989247.511520738 2394287.820527724 784 2330.0
786 89040.97534305343 3989059.724094012 2390742.7218179386 785 2331.0
787 31542.959940069886 3988871.9051456335 2387195.752356351 786 2332.0
788 80121.27203072437 3988684.0548119945 2383646.912585538 787 2333.0
789 77852.59695628233 3988308.26053574 2376543.6239036447 788 2335.0
790 158198.69123995194 3987932.342361354 2369432.8593810927 789 2337.0
791 92124.49239556781 3987744.3371559847 2365874.6748222737 790 2338.0
792 105157.5018794236 3987556.301388928 2362314.622681363 791 2339.0
793 129936.32364523092 3987368.235198317 2358752.7034248644 792 2340.0
794 58915.256195735245 3987180.138722536 2355188.917522708 793 2341.0
795 101884.81201816049 3986992.012100216 2351623.265448261 794 2342.0
796 138887.23807760468 3986803.855470239 2348055.747678332 795 2343.0
797 28614.845438168857 3986239.206926921 2337342.005015511 796 2346.0
798 9821.554641797717 3986050.9316601176 2333767.029300784 797 2347.0
799 129975.02294525765 3985862.627083804 2330190.190326432 798 2348.0
800 21117.850149794336 3985674.2933383584 2326611.48859003 799 2349.0
801 89139.27077648116 3985485.930564408 2323030.924592613 800 2350.0
802 62356.48098179315 3985297.5389028303 2319448.4988387004 801 2351.0
803 158693.4417586955 3985109.1184947514 2315864.211836292 802 2352.0
804 108760.99168824108 3984920.6694815448 2312278.0640968964 803 2353.0
805 7241.074065313154 3984732.192004839 2308690.056135484 804 2354.0
806 70735.99174386449 3984543.686206508 2305100.188470557 805 2355.0
807 113394.22060116706 3984355.1522286767 2301508.461624098 806 2356.0
808 66618.61749351527 3984166.59021372 2297914.8761215974 807 2357.0
809 114963.0615974192 3983978.000304261 2294319.432492074 808 2358.0
810 128166.2118753832 3983789.382643176 2290722.131268046 809 2359.0
811 46788.56911517901 3983600.737373587 2287122.972985564 810 2360.0
812 72822.87874957123 3983412.064638869 2283521.9581842003 811 2361.0
813 4468.391812325572 3983034.637348787 2276314.3612007634 812 2363.0
814 87592.79336131646 3982845.88308142 2272707.7801155043 813 2364.0
815 118202.87309152802 3982657.101924917 2269099.344705001 814 2365.0
816 12990.289287819469 3982468.294023901 2265489.055526523 815 2366.0
817 94607.3056259593 3982279.459523244 2261876.9131408795 816 2367.0
818 55950.66317970597 3981901.711303753 2254647.071009215 817 2369.0
819 32750.81922267815 3981712.797875913 2251029.372402638 818 2370.0
820 66895.25890695637 3981523.8584304247 2247409.822867807 819 2371.0
821 109738.45084303245 3981334.893113411 2243788.42298338 820 2372.0
822 115415.16902403666 3981145.902071245 2240165.17333159 821 2373.0
823 102427.77592528204 3980956.885450548 2236540.074498249 822 2374.0
824 96389.59178910822 3980767.843398194 2232913.127072778 823 2375.0
825 130134.77077681711 3980578.776061306 2229284.3316481626 824 2376.0
826 55738.85117543182 3980389.683587257 2225653.6888210075 825 2377.0
827 44297.94669390723 3993744.07411886 2411787.4930934324 826 2393.0
828 79880.51503433348 3993558.465586121 2408251.664746901 827 2394.0
829 83792.67926306704 3993372.825201616 2404713.96350539 828 2395.0
830 88678.30395598515 3993001.4494123287 2397632.944043905 829 2397.0
831 81303.14905491653 3992815.7142756754 2394089.626685616 830 2398.0
832 148835.77182608334 3992629.947823511 2390544.438155717 831 2399.0
833 155412.81154301862 3992444.1501905136 2386997.378893533 832 2400.0
834 112931.52484508931 3992258.321511609 2383448.449341753 833 2401.0
